plot_name,date,volume
2023_590_pSWEET11::GUS_4850_R1,20230412,0.0012971862452104688
2023_591_mitoGS_4272_R18,20230412,0.002752929460257292
2023_592_#46_4375_R1,20230412,0.0005757079925388098
2023_593_TMT_4825_R1,20230412,0.002501208335161209
2023_594_mitoGS_4269_R1,20230412,0.0033096554689109325
2023_595_SUS1+UGP1_219_R1,20230412,0.002773406682536006
2023_596_pStGBSS1::GPT/pStB33::NTT_4841_R1,20230412,0.000766384822782129
2023_597_AAP1_4359_R13,20230412,0.0016632048645988107
2023_598_MeGBSS1::GPT_4864_R1,20230412,0.0016727722249925137
2023_599_VC_4218_R1,20230412,0.0009919035946950316
2023_600_pStGBSS1::GPT/pStB33::NTT_4839_R1,20230412,0.00046470030792988837
2023_601_MeSUS1::SUS1_285_R1,20230412,0.00048144833999685943
2023_602_pMeGBSS1::GPT/pStSSS::NTT_4882_R1,20230412,0.000885379035025835
2023_603_AKT2_4255_R1,20230412,0.0012215941678732634
2023_604_#46_4401_R12,20230412,0.0013601959217339754
2023_605_SUS1+UGP1+FRK1_264_R1,20230412,0.0009895568946376443
2023_606_AAP1_4349_R1,20230412,0.001565124373883009
2023_607_MeGBSS1::GPT_4863_R1,20230412,0.0019107910338789225
2023_116_pMeGBSS1::GPT/pStSSS::NTT_4882_R1,20230412,0.007809835486114025
2023_115_pStGBSS1::GPT/pStB33::NTT_4844_R1,20230412,0.006324148271232843
2023_114_WT_R1,20230412,0.0057487087324261665
2023_113_pOsAnt::HvAlaAT_4812_R1,20230412,0.0029216124676167965
2023_112_pOsAnt::HvAlaAT_4808_R1,20230412,0.006766677834093571
2023_111_StSSS::NTT_4869_R1,20230412,0.0031298217363655567
2023_110_MeGBSS1::GPT_4859_R1,20230412,0.0006277801585383713
2023_109_MeSUS1::SUS1_285_R1,20230412,0.0003951904072891921
2023_651_WT_FEC_4792_R17,20230412,0.0016075500752776861
2023_650_pMeGBSS1::GPT/pStSSS::NTT_4885_R1,20230412,0.00021419982658699155
2023_649_WT_FEC_4792_R13,20230412,0.003568902611732483
2023_648_AKT2_4266_R1,20230412,0.0034271972253918648
2023_647_WT_FEC_4798_R1,20230412,0.0012358000967651606
2023_646_pOsAnt::HvAlaAT_4813_R1,20230412,0.003366015385836363
2023_645_AAP1_4354_R1,20230412,0.00021727905550505966
2023_644_WT_FEC_4788_R12,20230412,0.000737731927074492
2023_643_pOsAnt::HvAlaAT_4810_R1,20230412,0.00475019495934248
2023_642_mitoGS_4268_R1,20230412,0.0006559935864061117
2023_641_AKT2_4261_R16,20230412,0.001674026483669877
2023_640_TMT_4820_R1,20230412,0.00165368034504354
2023_639_pStGBSS1::GPT/pStB33::NTT_4845_R1,20230412,0.0013142639072611928
2023_638_#46_4374_R17,20230412,0.0030040680430829525
2023_637_StSSS::NTT_4871_R1,20230412,0.00022825621999800205
2023_636_AKT2_4265_R1,20230412,0.0005781524232588708
2023_635_SUS1+UGP1+FRK1_261_R1,20230412,0.008997580036520958
2023_634_#46_4369_R1,20230412,0.00467602489516139
2023_633_AAP1_4359_R1,20230412,0.0016666993033140898
2023_632_AAP1_4358_R1,20230412,0.0007185852155089378
2023_631_pStGBSS1::GPT/pStB33::NTT_4844_R1,20230412,0.0011692412663251162
2023_630_WT_FEC_4782_R1,20230412,0.0009370208135806024
2023_629_AAP1_4359_R18,20230412,0.0008866546559147537
2023_628_B33::SUS_4628_R1,20230412,0.0007949707214720547
2023_627_pOsAnt::HvAlaAT_4808_R1,20230412,0.0001074920583050698
2023_626_MeGBSS1::GPT_4865_R1,20230412,0.0006262267706915736
2023_625_StSSS::NTT_4875_R1,20230412,0.0024762023240327835
2023_624_WT_FEC_4787_R1,20230412,0.002484652679413557
2023_623_MeSUS1::SUS1_276_R1,20230412,0.0017898802179843187
2023_622_AAP1_4358_R12,20230412,0.002111288718879223
2023_621_pMeGBSS1::GPT/pStSSS::NTT_4886_R1,20230412,0.0037785645108669996
2023_620_MeGBSS1::GPT_4858_R1,20230412,0.002115371637046337
2023_619_pOsAnt::HvAlaAT_4809_R1,20230412,0.0034037260338664055
2023_618_VC_4234_R1,20230412,0.0029246765188872814
2023_617_AAP1_4349_R18,20230412,0.0013323333114385605
2023_616_SUS1+UGP1_223_R1,20230412,0.0007014007424004376
2023_615_StSSS::NTT_4874_R1,20230412,0.0041891783475875854
2023_614_WT_FEC_4802_R1,20230412,0.003071127226576209
2023_613_pMeGBSS1::GPT/pStSSS::NTT_4887_R1,20230412,0.00040835264371708035
2023_612_AAP1_4353_R1,20230412,0.0014196441043168306
2023_611_WT_FEC_4788_R1,20230412,0.002007061615586281
2023_610_pSWEET11::GUS_4848_R1,20230412,0.002437249757349491
2023_609_AAP1_4355_R1,20230412,0.0034437193535268307
2023_608_VC_4221_R1,20230412,0.004287649877369404
2023_117_SUS1+UGP1+FRK1_259_R1,20230412,0.0027105347253382206
2023_118_SUS1+UGP1_218_R1,20230412,0.006654702592641115
2023_119_SUS1+UGP1_219_R1,20230412,0.006790896877646446
2023_120_SUS1+UGP1+FRK1_266_R1,20230412,0.004113210830837488
2023_121_pSWEET11::GUS_4852_R1,20230412,0.007872271351516247
2023_122_pStGBSS1::GPT/pStB33::NTT_4841_R1,20230412,0.0070443423464894295
2023_123_pMeGBSS1::GPT/pStSSS::NTT_4887_R1,20230412,0.0027568726800382137
2023_124_MeGBSS1::GPT_4861_R1,20230412,0.014081204310059547
2023_652_B33::SUS_4619_R1,20230412,0.0012063262984156609
2023_653_#46_4374_R1,20230412,0.005058807320892811
2023_654_WT_FEC_4782_R14,20230412,0.003845825092867017
2023_655_AKT2_4261_R1,20230412,0.0014209899818524718
2023_656_MeSUS1::SUS1_296_R1,20230412,0.0034773130901157856
2023_657_WT_FEC_4788_R17,20230412,0.004529491998255253
2023_658_#46_4401_R14,20230412,0.0004908386035822332
2023_659_WT_FEC_4792_R1,20230412,0.0006655242759734392
2023_660_pMeGBSS1::GPT/pStSSS::NTT_4880_R1,20230412,0.0178215354681015
2023_661_mitoGS_4269_R14,20230412,0.019828084856271744
2023_662_VC_4220_R1,20230412,0.008809369057416916
2023_663_AKT2_4262_R1,20230412,0.004728958010673523
2023_664_#46_4393_R13,20230412,0.005350271239876747
2023_665_B33::SUS_4613_R1,20230412,0.006549825891852379
2023_666_MeSUS1::SUS1_291_R1,20230412,0.0014805204700678587
2023_667_B33::SUS_4611_R1,20230412,3.060302697122097e-05
2023_668_MeGBSS1::GPT_4859_R1,20230412,0.0001550048909848556
2023_669_mitoGS_4275_R1,20230412,0.001519659417681396
2023_670_pSWEET11::GUS_4851_R1,20230412,0.0007095031905919313
2023_671_SUS1+UGP1+FRK1_266_R1,20230412,0.00040292966878041625
2023_672_WT_FEC_4792_R12,20230412,0.0024883148726075888
2023_673_#46_4389_R16,20230412,0.003427789080888033
2023_674_B33::SUS_4610_R1,20230412,0.0025041440967470407
2023_675_pOsAnt::HvAlaAT_4812_R1,20230412,0.0009480956941843033
2023_676_pSWEET11::GUS_4852_R1,20230412,0.0007092010346241295
2023_677_VC_4221_R12,20230412,0.0016638031229376793
2023_678_#46_4393_R1,20230412,0.0038767638616263866
2023_679_mitoGS_4267_R1,20230412,0.002624859567731619
2023_680_B33::SUS_4616_R1,20230412,0.0014152831863611937
2023_681_StSSS::NTT_4869_R1,20230412,0.00046320492401719093
2023_682_MeSUS1::SUS1_279_R1,20230412,0.0003016387636307627
2023_683_#46_4401_R1,20230412,0.0002775664906948805
2023_684_SUS1+UGP1_220_R1,20230412,0.00025719296536408365
2023_685_SUS1+UGP1+FRK1_267_R1,20230412,0.0011982361320406199
2023_686_SUS1+UGP1_218_R1,20230412,0.0003221496590413153
2023_687_#46_4391_R1,20230412,0.0026523927226662636
2023_688_mitoGS_4272_R1,20230412,0.0015174956060945988
2023_689_TMT_4822_R1,20230412,0.0004456542956177145
2023_690_mitoGS_4269_R2,20230412,3.051757735406113e-09
2023_691_AAP1_4355_R18,20230412,0.0023762420751154423
2023_692_pOsAnt::HvAlaAT_4812_R2,20230412,0.003613241482526064
2023_693_MeSUS1::SUS1_296_R2,20230412,0.004677139222621918
2023_694_MeSUS1::SUS1_291_R2,20230412,0.0016881744377315044
2023_695_SUS1+UGP1_219_R2,20230412,0.0008536987006664276
2023_132_TMT_4822_R1,20230412,0.008478332310914993
2023_131_MeGBSS1::GPT_4858_R1,20230412,0.0049971649423241615
2023_130_WT_FEC_4788_R1,20230412,0.015814192593097687
2023_129_MeSUS1::SUS1_291_R1,20230412,0.013103896751999855
2023_128_pOsAnt::HvAlaAT_4813_R1,20230412,0.002862280234694481
2023_127_TMT_4818_R1,20230412,0.003120019566267729
2023_126_WT_FEC_4802_R1,20230412,0.003717370331287384
2023_125_SUS1+UGP1_223_R1,20230412,0.00235635694116354
2023_739_VC_4221_R2,20230412,0.0020997771061956882
2023_738_pMeGBSS1::GPT/pStSSS::NTT_4885_R2,20230412,0.0009021605364978313
2023_737_VC_4221_R18,20230412,0.001234722789376974
2023_736_TMT_4823_R2,20230412,0.002857299754396081
2023_735_VC_4239_R2,20230412,0.0018937194254249334
2023_734_#46_4369_R13,20230412,5.828856956213713e-05
2023_733_AAP1_4353_R2,20230412,0.0011497559025883675
2023_732_WT_FEC_4788_R11,20230412,0.00019037780293729156
2023_731_AAP1_4353_R11,20230412,0.0013698363909497857
2023_730_pOsAnt::HvAlaAT_4813_R2,20230412,0.0027537597343325615
2023_729_VC_4220_R16,20230412,0.008429711684584618
2023_728_SUS1+UGP1+FRK1_251_R2,20230412,0.0008524445001967251
2023_727_MeGBSS1::GPT_4864_R2,20230412,0.0010478575713932514
2023_726_pMeGBSS1::GPT/pStSSS::NTT_4882_R2,20230412,0.0055470578372478485
2023_725_mitoGS_4275_R2,20230412,0.0010126251727342606
2023_724_AKT2_4255_R17,20230412,0.000544921902474016
2023_723_StSSS::NTT_4869_R2,20230412,0.0020554352086037397
2023_722_WT_FEC_4788_R2,20230412,0.005145346280187368
2023_721_#46_4401_R2,20230412,0.00045315243187360466
2023_720_AAP1_4355_R2,20230412,0.0005242614424787462
2023_719_#46_4389_R13,20230412,0.0012808135943487287
2023_718_WT_R2,20230412,0.0013187865260988474
2023_717_SUS1+UGP1_220_R2,20230412,0.0006210998399183154
2023_716_B33::SUS_4628_R2,20230412,0.0008582549635320902
2023_715_WT_FEC_4802_R2,20230412,0.0013545562978833914
2023_714_WT_FEC_4792_R2,20230412,0.0007321410812437534
2023_713_VC_4218_R15,20230412,0.001653152285143733
2023_712_mitoGS_4269_R13,20230412,0.0018632994033396244
2023_711_pSWEET11::GUS_4851_R2,20230412,0.0012970915995538235
2023_710_AAP1_4358_R13,20230412,0.0031763031147420406
2023_709_SUS1+UGP1_237_R2,20230412,0.0006988403620198369
2023_708_TMT_4818_R2,20230412,0.001809417735785246
2023_707_B33::SUS_4610_R2,20230412,0.0014152801595628262
2023_706_MeSUS1::SUS1_293_R2,20230412,0.0015801636036485434
2023_705_AAP1_4359_R2,20230412,0.0009575927397236228
2023_704_VC_4243_R2,20230412,0.001189105212688446
2023_703_AKT2_4261_R2,20230412,0.0009282958926633
2023_702_MeSUS1::SUS1_285_R2,20230412,0.0003384063602425158
2023_701_SUS1+UGP1+FRK1_261_R2,20230412,0.0014123626751825213
2023_700_pSWEET11::GUS_4852_R2,20230412,0.0009495330741629004
2023_699_pOsAnt::HvAlaAT_4810_R2,20230412,0.0008742187637835741
2023_698_mitoGS_4268_R2,20230412,0.000781689421273768
2023_697_mitoGS_4272_R15,20230412,0.001011673011817038
2023_696_WT_FEC_4802_R16,20230412,0.0012761839898303151
2023_133_MeSUS1::SUS1_296_R1,20230412,0.0005174926482141018
2023_134_StSSS::NTT_4874_R1,20230412,0.0012912078527733684
2023_135_pSWEET11::GUS_4849_R1,20230412,0.0014309021644294262
2023_136_pStGBSS1::GPT/pStB33::NTT_4845_R1,20230412,0.0027564512565732002
2023_137_pStGBSS1::GPT/pStB33::NTT_4847_R1,20230412,0.00690715666860342
2023_138_StSSS::NTT_4868_R1,20230412,0.004059982486069202
2023_139_MeSUS1::SUS1_279_R1,20230412,0.0019278686959296465
2023_140_pSWEET11::GUS_4850_R1,20230412,0.0010157531360164285
2023_141_TMT_4825_R1,20230412,0.0015603606589138508
2023_142_StSSS::NTT_4871_R1,20230412,0.0016419554594904184
2023_143_MeSUS1::SUS1_276_R1,20230412,0.003589135594666004
2023_144_TMT_4820_R1,20230412,0.002942474326118827
2023_740_WT_FEC_4782_R2,20230412,0.0003876006812788546
2023_741_WT_R18,20230412,0.007142309565097094
2023_742_VC_4234_R18,20230412,0.0026022978127002716
2023_743_B33::SUS_4616_R2,20230412,0.0018004118464887142
2023_744_pMeGBSS1::GPT/pStSSS::NTT_4886_R2,20230412,0.005478216335177422
2023_745_VC_4234_R15,20230412,0.0009148315293714404
2023_746_SUS1+UGP1+FRK1_264_R2,20230412,0.0005267913220450282
2023_747_pStGBSS1::GPT/pStB33::NTT_4838_R2,20230412,4.2230218241456896e-05
2023_748_AAP1_4358_R2,20230412,6.68334962483641e-07
2023_749_TMT_4822_R2,20230412,0.0005031005130149424
2023_750_pSWEET11::GUS_4850_R2,20230412,0.00671534426510334
2023_751_VC_4243_R16,20230412,0.004072259180247784
2023_752_pStGBSS1::GPT/pStB33::NTT_4841_R2,20230412,0.007013601716607809
2023_753_pOsAnt::HvAlaAT_4808_R2,20230412,0.004132748581469059
2023_754_pStGBSS1::GPT/pStB33::NTT_4844_R2,20230412,0.0016971251461654902
2023_755_mitoGS_4275_R13,20230412,0.0016025268705561757
2023_756_MeGBSS1::GPT_4865_R2,20230412,0.002700176788493991
2023_757_VC_4218_R2,20230412,0.009308291599154472
2023_758_StSSS::NTT_4876_R2,20230412,0.004220370203256607
2023_759_SUS1+UGP1+FRK1_266_R2,20230412,0.00012898864224553108
2023_760_SUS1+UGP1+FRK1_267_R2,20230412,0.0005658050067722797
2023_761_B33::SUS_4613_R2,20230412,0.0015600036131218076
2023_762_#46_4389_R2,20230412,0.00038793639396317303
2023_763_mitoGS_4275_R12,20230412,0.0026434874162077904
2023_764_VC_4243_R18,20230412,0.0007644073921255767
2023_765_StSSS::NTT_4871_R2,20230412,0.0032676816917955875
2023_766_pSWEET11::GUS_4849_R2,20230412,0.004984494298696518
2023_767_SUS1+UGP1_218_R2,20230412,0.0010334075195714831
2023_768_WT_FEC_4792_R16,20230412,0.0021186494268476963
2023_769_B33::SUS_4611_R2,20230412,0.004405749496072531
2023_770_SUS1+UGP1_223_R2,20230412,0.0015832183416932821
2023_771_MeGBSS1::GPT_4859_R2,20230412,0.0028580687940120697
2023_772_pStGBSS1::GPT/pStB33::NTT_4847_R2,20230412,0.003943871706724167
2023_773_WT_FEC_4798_R2,20230412,0.003098144428804517
2023_774_VC_4220_R2,20230412,0.0019774597603827715
2023_775_#46_4375_R2,20230412,0.0018430723575875163
2023_776_TMT_4825_R2,20230412,0.0017052703769877553
2023_777_#46_4391_R2,20230412,0.000773968524299562
2023_778_MeSUS1::SUS1_276_R2,20230412,0.0006620666244998574
2023_779_AAP1_4354_R2,20230412,0.002505227457731962
2023_780_pStGBSS1::GPT/pStB33::NTT_4845_R2,20230412,0.0005768158589489758
2023_781_pOsAnt::HvAlaAT_4809_R2,20230412,0.0011555510573089123
2023_782_AAP1_4349_R2,20230412,1.616516055946704e-05
2023_783_VC_4218_R16,20230412,0.0006246948032639921
2023_156_SUS1+UGP1+FRK1_264_R1,20230412,0.0013558563077822328
2023_155_pMeGBSS1::GPT/pStSSS::NTT_4879_R1,20230412,0.00116538698785007
2023_154_WT_FEC_4798_R1,20230412,0.003211691277101636
2023_153_pOsAnt::HvAlaAT_4809_R1,20230412,0.001550216693431139
2023_152_TMT_4823_R1,20230412,0.0006929839728400111
2023_151_MeGBSS1::GPT_4865_R1,20230412,0.001689712516963482
2023_150_WT_FEC_4792_R1,20230412,0.0011962950229644775
2023_149_pMeGBSS1::GPT/pStSSS::NTT_4886_R1,20230412,0.0017440977972000837
2023_148_pMeGBSS1::GPT/pStSSS::NTT_4880_R1,20230412,0.0022742250002920628
2023_147_WT_FEC_4787_R1,20230412,0.0012492949608713388
2023_146_SUS1+UGP1+FRK1_261_R1,20230412,0.0016040618065744638
2023_145_StSSS::NTT_4876_R1,20230412,0.0001084136965801008
2023_827_AAP1_4358_R16,20230412,0.006567196920514107
2023_826_StSSS::NTT_4871_R3,20230412,0.007913121953606606
2023_825_MeGBSS1::GPT_4858_R3,20230412,0.0006570311961695552
2023_824_TMT_4820_R3,20230412,0.0013379363808780909
2023_823_pOsAnt::HvAlaAT_4810_R3,20230412,0.0029808743856847286
2023_822_MeSUS1::SUS1_276_R3,20230412,0.002720968332141638
2023_821_AKT2_4261_R3,20230412,0.0012894072569906712
2023_820_VC_4221_R3,20230412,0.0007815154385752976
2023_819_pSWEET11::GUS_4852_R3,20230412,0.0012913940008729696
2023_818_mitoGS_4272_R16,20230412,0.001932971179485321
2023_817_TMT_4825_R3,20230412,0.0014128172770142555
2023_816_#46_4374_R3,20230412,4.234924563206732e-05
2023_815_B33::SUS_4619_R2,20230412,0.011407525278627872
2023_814_pMeGBSS1::GPT/pStSSS::NTT_4879_R2,20230412,0.0049405451864004135
2023_813_#46_4374_R2,20230412,0.0006446929764933884
2023_812_TMT_4820_R2,20230412,0.0007238280959427357
2023_811_VC_4234_R2,20230412,0.002809637226164341
2023_810_SUS1+UGP1+FRK1_259_R2,20230412,0.00010322875459678471
2023_809_mitoGS_4275_R11,20230412,0.0016337553970515728
2023_808_pSWEET11::GUS_4848_R2,20230412,0.001147820963524282
2023_807_AKT2_4262_R2,20230412,0.0013713439693674445
2023_806_pStGBSS1::GPT/pStB33::NTT_4839_R2,20230412,0.0019691437482833862
2023_805_AKT2_4262_R11,20230412,0.0009733153856359422
2023_804_AAP1_4358_R11,20230412,0.0007911254651844501
2023_803_StSSS::NTT_4875_R2,20230412,0.0012604156509041786
2023_802_#46_4369_R2,20230412,0.0006267761345952749
2023_801_#46_4393_R2,20230412,0.0003851958899758756
2023_800_AKT2_4266_R2,20230412,0.001885870355181396
2023_799_AKT2_4255_R2,20230412,0.0022077239118516445
2023_798_VC_4220_R13,20230412,0.0013590727467089891
2023_797_mitoGS_4267_R2,20230412,0.005152719095349312
2023_796_mitoGS_4272_R2,20230412,0.0029340912587940693
2023_795_AKT2_4265_R2,20230412,0.0030882994178682566
2023_794_WT_FEC_4787_R2,20230412,0.002863326808437705
2023_793_pMeGBSS1::GPT/pStSSS::NTT_4887_R2,20230412,0.0015550690004602075
2023_792_MeGBSS1::GPT_4858_R2,20230412,0.002219631802290678
2023_791_MeGBSS1::GPT_4863_R2,20230412,0.0022238739766180515
2023_790_StSSS::NTT_4868_R2,20230412,0.0031169247813522816
2023_789_MeGBSS1::GPT_4861_R2,20230412,0.0006880889995954931
2023_788_MeSUS1::SUS1_279_R2,20230412,0.0007839202880859375
2023_787_pMeGBSS1::GPT/pStSSS::NTT_4880_R2,20230412,0.00205228291451931
2023_786_VC_4239_R16,20230412,0.003525485284626484
2023_785_AAP1_4354_R15,20230412,0.0005895660724490881
2023_784_StSSS::NTT_4874_R2,20230412,0.0002219634916400537
2023_157_pStGBSS1::GPT/pStB33::NTT_4839_R1,20230412,0.0021516415290534496
2023_158_SUS1+UGP1+FRK1_267_R1,20230412,0.002093167044222355
2023_159_pMeGBSS1::GPT/pStSSS::NTT_4885_R1,20230412,0.004882186651229858
2023_160_pSWEET11::GUS_4851_R1,20230412,0.0021301603410393
2023_161_WT_FEC_4782_R1,20230412,0.0018254760652780533
2023_162_pSWEET11::GUS_4848_R1,20230412,0.0014100922271609306
2023_163_MeGBSS1::GPT_4863_R1,20230412,0.002002926543354988
2023_201_pMeGBSS1::GPT/pStSSS::NTT_4886_R2,20230412,0.0028634245973080397
2023_202_StSSS::NTT_4869_R2,20230412,0.0005287688691169024
2023_203_WT_FEC_4782_R2,20230412,0.0014767700340598822
2023_204_TMT_4820_R2,20230412,0.000924658146686852
2023_205_MeGBSS1::GPT_4858_R2,20230412,0.002234042389318347
2023_828_WT_FEC_4787_R3,20230412,0.00020096129446756095
2023_829_SUS1+UGP1+FRK1_264_R3,20230412,0.0014052885817363858
2023_830_VC_4220_R3,20230412,0.0007169616874307394
2023_831_AKT2_4265_R3,20230412,0.00010609741002554074
2023_832_StSSS::NTT_4875_R3,20230412,0.00019500120833981782
2023_833_SUS1+UGP1_223_R3,20230412,
2023_834_AKT2_4265_R15,20230412,0.00021327515423763543
2023_835_pSWEET11::GUS_4849_R3,20230412,0.00018778990488499403
2023_836_#46_4401_R3,20230412,0.0012115539284422994
2023_837_#46_4401_R17,20230412,0.00016660157416481525
2023_838_MeGBSS1::GPT_4859_R3,20230412,0.00014781799109186977
2023_839_#46_4389_R3,20230412,0.00012445372703950852
2023_840_pStGBSS1::GPT/pStB33::NTT_4839_R3,20230412,0.0005289153777994215
2023_841_pStGBSS1::GPT/pStB33::NTT_4844_R3,20230412,0.0013493438018485904
2023_842_WT_FEC_4788_R13,20230412,0.0002867522998712957
2023_843_SUS1+UGP1+FRK1_261_R3,20230412,0.0012137542944401503
2023_844_WT_FEC_4792_R3,20230412,0.001330374157987535
2023_845_AAP1_4353_R3,20230412,0.002132589928805828
2023_846_#46_4391_R3,20230412,0.0014791626017540693
2023_847_mitoGS_4268_R11,20230412,0.000742785632610321
2023_848_pStGBSS1::GPT/pStB33::NTT_4847_R3,20230412,0.0014312805142253637
2023_849_pMeGBSS1::GPT/pStSSS::NTT_4882_R3,20230412,0.0006423339946195483
2023_850_WT_FEC_4788_R3,20230412,0.0012689819559454918
2023_851_AKT2_4266_R3,20230412,0.0007117004133760929
2023_852_StSSS::NTT_4874_R3,20230412,0.002193490508943796
2023_853_mitoGS_4272_R3,20230412,0.005822689738124609
2023_854_pMeGBSS1::GPT/pStSSS::NTT_4880_R3,20230412,0.004344369284808636
2023_855_AAP1_4349_R11,20230412,0.0012093413388356566
2023_856_TMT_4818_R3,20230412,0.0005961181595921516
2023_857_#46_4393_R3,20230412,0.00010781249147839844
2023_858_AAP1_4358_R15,20230412,0.0005591369699686766
2023_859_WT_R3,20230412,0.0018726715352386236
2023_860_#46_4391_R12,20230412,0.0004215240478515625
2023_861_pStGBSS1::GPT/pStB33::NTT_4841_R3,20230412,0.0033544220495969057
2023_862_AAP1_4359_R16,20230412,0.003007864346727729
2023_863_mitoGS_4267_R3,20230412,0.001123153604567051
2023_864_AAP1_4349_R3,20230412,0.0005901458789594471
2023_865_MeSUS1::SUS1_279_R3,20230412,0.0020340546034276485
2023_866_mitoGS_4275_R17,20230412,0.003735132049769163
2023_867_mitoGS_4275_R3,20230412,0.0014934905339032412
2023_868_WT_FEC_4798_R18,20230412,0.002169238170608878
2023_869_B33::SUS_4619_R3,20230412,0.0009015838149935007
2023_870_mitoGS_4268_R3,20230412,3.000793185492512e-05
2023_871_SUS1+UGP1_218_R3,20230412,0.001407714793458581
2023_217_WT_FEC_4792_R2,20230412,0.0003251006710343063
2023_216_SUS1+UGP1+FRK1_266_R2,20230412,0.0016901884227991104
2023_215_pSWEET11::GUS_4850_R2,20230412,0.002833364764228463
2023_214_SUS1+UGP1_237_R2,20230412,0.005502588115632534
2023_213_MeSUS1::SUS1_276_R2,20230412,0.0011600097641348839
2023_212_pOsAnt::HvAlaAT_4810_R2,20230412,0.0006677429191768169
2023_211_TMT_4825_R2,20230412,0.0019833433907479048
2023_210_SUS1+UGP1_220_R2,20230412,0.0020607328042387962
2023_209_TMT_4822_R2,20230412,0.0013828795636072755
2023_208_pSWEET11::GUS_4852_R2,20230412,0.003901190124452114
2023_207_TMT_4823_R2,20230412,0.0009365539299324155
2023_206_MeSUS1::SUS1_296_R2,20230412,0.0011283537605777383
2023_915_MeGBSS1::GPT_4864_R3,20230412,0.00020979001419618726
2023_914_AKT2_4255_R3,20230412,0.0006565307267010212
2023_913_pSWEET11::GUS_4848_R3,20230412,0.000895419274456799
2023_912_pStGBSS1::GPT/pStB33::NTT_4838_R3,20230412,0.002016622805967927
2023_911_VC_4243_R3,20230412,0.001158343511633575
2023_910_AAP1_4359_R3,20230412,0.0010269745253026485
2023_909_#46_4369_R15,20230412,0.0021873749792575836
2023_908_#46_4375_R13,20230412,0.0026677304413169622
2023_907_B33::SUS_4611_R3,20230412,0.0017944060964509845
2023_906_#46_4389_R15,20230412,0.0004416198644321412
2023_905_StSSS::NTT_4876_R3,20230412,0.0003629211278166622
2023_904_AAP1_4355_R3,20230412,0.0006845062016509473
2023_903_pMeGBSS1::GPT/pStSSS::NTT_4885_R3,20230412,0.001415338134393096
2023_902_pSWEET11::GUS_4850_R3,20230412,0.0005053039640188217
2023_901_pMeGBSS1::GPT/pStSSS::NTT_4886_R3,20230412,0.00157070008572191
2023_900_pOsAnt::HvAlaAT_4813_R3,20230412,0.0010864287614822388
2023_899_SUS1+UGP1+FRK1_251_R3,20230412,0.002011318923905492
2023_898_TMT_4822_R3,20230412,0.00022791442461311817
2023_897_VC_4234_R3,20230412,0.0004313324170652777
2023_896_pStGBSS1::GPT/pStB33::NTT_4845_R3,20230412,0.00046786191524006426
2023_895_WT_FEC_4798_R3,20230412,1.925354081322439e-05
2023_894_B33::SUS_4628_R3,20230412,0.0003113525453954935
2023_893_TMT_4823_R3,20230412,0.00040096434531733394
2023_892_SUS1+UGP1+FRK1_259_R3,20230412,0.0008407378918491304
2023_891_MeSUS1::SUS1_291_R3,20230412,0.0013563779648393393
