plot_name,no_plant,date,volume
2024_EF1-9_VC_ETH4220_S,plant_9,20240517,0.3769564628601074
2024_EF1-10_C2-8_ETH4261_S,plant_1,20240517,0.3548334538936615
2024_EF1-10_C2-8_ETH4261_S,plant_2,20240517,0.5021229386329651
2024_EF1-10_C2-8_ETH4261_S,plant_3,20240517,0.3349452018737793
2024_EF1-10_C2-8_ETH4261_S,plant_4,20240517,0.29912692308425903
2024_EF1-10_C2-8_ETH4261_S,plant_5,20240517,0.3271165192127228
2024_EF1-10_C2-8_ETH4261_S,plant_6,20240517,0.302837997674942
2024_EF1-10_C2-8_ETH4261_S,plant_7,20240517,0.3077515661716461
2024_EF1-10_C2-8_ETH4261_S,plant_8,20240517,0.32059410214424133
2024_EF1-10_C2-8_ETH4261_S,plant_9,20240517,0.2587706744670868
2024_EF1-11_C46_ETH4374_S,plant_1,20240517,0.23500078916549683
2024_EF1-11_C46_ETH4374_S,plant_2,20240517,0.24662424623966217
2024_EF1-11_C46_ETH4374_S,plant_3,20240517,0.28914058208465576
2024_EF1-11_C46_ETH4374_S,plant_4,20240517,0.293701171875
2024_EF1-11_C46_ETH4374_S,plant_5,20240517,0.24502399563789368
2024_EF1-11_C46_ETH4374_S,plant_6,20240517,0.25433793663978577
2024_EF1-11_C46_ETH4374_S,plant_7,20240517,0.32503169775009155
2024_EF1-11_C46_ETH4374_S,plant_8,20240517,0.2544720470905304
2024_EF1-11_C46_ETH4374_S,plant_9,20240517,0.24228845536708832
2024_EF1-12_C2-14_ETH4267_S,plant_1,20240517,0.2670424282550812
2024_EF1-12_C2-14_ETH4267_S,plant_2,20240517,0.28097617626190186
2024_EF1-12_C2-14_ETH4267_S,plant_3,20240517,0.2567625641822815
2024_EF1-12_C2-14_ETH4267_S,plant_4,20240517,0.38328707218170166
2024_EF1-12_C2-14_ETH4267_S,plant_5,20240517,0.24806803464889526
2024_EF1-12_C2-14_ETH4267_S,plant_6,20240517,0.3485029637813568
2024_EF1-12_C2-14_ETH4267_S,plant_7,20240517,0.2530219256877899
2024_EF1-12_C2-14_ETH4267_S,plant_8,20240517,0.4109432101249695
2024_EF1-12_C2-14_ETH4267_S,plant_9,20240517,0.24091438949108124
2024_EF1-13_TMS60444_S,plant_1,20240517,0.1623869240283966
2024_EF1-13_TMS60444_S,plant_2,20240517,0.15975446999073029
2024_EF1-13_TMS60444_S,plant_3,20240517,0.11765064299106598
2024_EF1-13_TMS60444_S,plant_4,20240517,0.21330180764198303
2024_EF1-13_TMS60444_S,plant_5,20240517,0.15519359707832336
2024_EF1-13_TMS60444_S,plant_6,20240517,0.1141245886683464
2024_EF1-13_TMS60444_S,plant_7,20240517,0.10503744333982468
2024_EF1-13_TMS60444_S,plant_8,20240517,0.11412128806114197
2024_EF1-13_TMS60444_S,plant_9,20240517,0.1014222651720047
2024_EF1-14_VC_ETH4239_S,plant_1,20240517,0.07351644337177277
2024_EF1-14_VC_ETH4239_S,plant_2,20240517,0.049275338649749756
2024_EF1-14_VC_ETH4239_S,plant_3,20240517,0.07727807015180588
2024_EF1-14_VC_ETH4239_S,plant_4,20240517,0.08879755437374115
2024_EF1-14_VC_ETH4239_S,plant_5,20240517,0.058854296803474426
2024_EF1-14_VC_ETH4239_S,plant_6,20240517,0.12047352641820908
2024_EF1-14_VC_ETH4239_S,plant_7,20240517,0.07436971366405487
2024_EF1-14_VC_ETH4239_S,plant_8,20240517,0.05870242416858673
2024_EF1-14_VC_ETH4239_S,plant_9,20240517,0.06342998147010803
2024_EF1-15_C2-18_ETH4359_S,plant_1,20240517,0.4306810200214386
2024_EF1-15_C2-18_ETH4359_S,plant_2,20240517,0.4002503752708435
2024_EF1-15_C2-18_ETH4359_S,plant_3,20240517,0.38880741596221924
2024_EF1-15_C2-18_ETH4359_S,plant_4,20240517,0.44044598937034607
2024_EF1-15_C2-18_ETH4359_S,plant_5,20240517,0.415240615606308
2024_EF1-15_C2-18_ETH4359_S,plant_6,20240517,0.40854424238204956
2024_EF1-15_C2-18_ETH4359_S,plant_7,20240517,0.4568035900592804
2024_EF1-15_C2-18_ETH4359_S,plant_8,20240517,0.4110769033432007
2024_EF1-15_C2-18_ETH4359_S,plant_9,20240517,0.39784005284309387
2024_EF1-16_C2-8_ETH4262_S,plant_1,20240517,0.40350764989852905
2024_EF1-16_C2-8_ETH4262_S,plant_2,20240517,0.33488959074020386
2024_EF1-16_C2-8_ETH4262_S,plant_3,20240517,0.3357863426208496
2024_EF1-16_C2-8_ETH4262_S,plant_4,20240517,0.3804694414138794
2024_EF1-16_C2-8_ETH4262_S,plant_5,20240517,0.33750614523887634
2024_EF1-16_C2-8_ETH4262_S,plant_6,20240517,0.325308620929718
2024_EF1-16_C2-8_ETH4262_S,plant_7,20240517,0.3640941381454468
2024_EF1-16_C2-8_ETH4262_S,plant_8,20240517,0.35495808720588684
2024_EF1-16_C2-8_ETH4262_S,plant_9,20240517,0.3179844915866852
2024_EF1-17_C2-18_ETH4354_S,plant_1,20240517,0.3044901490211487
2024_EF1-17_C2-18_ETH4354_S,plant_2,20240517,0.33324822783470154
2024_EF1-17_C2-18_ETH4354_S,plant_3,20240517,0.3546484410762787
2024_EF1-17_C2-18_ETH4354_S,plant_4,20240517,0.34166958928108215
2024_EF1-17_C2-18_ETH4354_S,plant_5,20240517,0.3122701644897461
2024_EF1-17_C2-18_ETH4354_S,plant_6,20240517,0.3594878315925598
2024_EF1-17_C2-18_ETH4354_S,plant_7,20240517,0.34492790699005127
2024_EF1-17_C2-18_ETH4354_S,plant_8,20240517,0.2901957035064697
2024_EF1-17_C2-18_ETH4354_S,plant_9,20240517,0.32430434226989746
2024_EF1-18_C46_ETH4369_S,plant_1,20240517,0.3094358444213867
2024_EF1-18_C46_ETH4369_S,plant_2,20240517,0.24684426188468933
2024_EF1-18_C46_ETH4369_S,plant_3,20240517,0.19563187658786774
2024_EF1-18_C46_ETH4369_S,plant_4,20240517,0.2288120985031128
2024_EF1-18_C46_ETH4369_S,plant_5,20240517,0.19413185119628906
2024_EF1-18_C46_ETH4369_S,plant_6,20240517,0.18335852026939392
2024_EF1-18_C46_ETH4369_S,plant_7,20240517,0.23269948363304138
2024_EF1-18_C46_ETH4369_S,plant_8,20240517,0.24582205712795258
2024_EF1-18_C46_ETH4369_S,plant_9,20240517,0.21861964464187622
2024_EF1-19_VC_ETH4243_S,plant_1,20240517,0.17412863671779633
2024_EF1-19_VC_ETH4243_S,plant_2,20240517,0.2294105887413025
2024_EF1-19_VC_ETH4243_S,plant_3,20240517,0.1365162432193756
2024_EF1-19_VC_ETH4243_S,plant_4,20240517,0.16938753426074982
2024_EF1-19_VC_ETH4243_S,plant_5,20240517,0.19988712668418884
2024_EF1-19_VC_ETH4243_S,plant_6,20240517,0.13128289580345154
2024_EF1-19_VC_ETH4243_S,plant_7,20240517,0.24836590886116028
2024_EF1-19_VC_ETH4243_S,plant_8,20240517,0.14387375116348267
2024_EF1-19_VC_ETH4243_S,plant_9,20240517,0.16879421472549438
2024_EF1-20_C2-18_ETH4355_S,plant_1,20240517,0.16745640337467194
2024_EF1-20_C2-18_ETH4355_S,plant_2,20240517,0.14968737959861755
2024_EF1-20_C2-18_ETH4355_S,plant_3,20240517,0.10625509917736053
2024_EF1-20_C2-18_ETH4355_S,plant_4,20240517,0.11572770774364471
2024_EF1-20_C2-18_ETH4355_S,plant_5,20240517,0.09259680658578873
2024_EF1-20_C2-18_ETH4355_S,plant_6,20240517,0.05260256677865982
2024_EF1-20_C2-18_ETH4355_S,plant_7,20240517,0.09499938786029816
2024_EF1-20_C2-18_ETH4355_S,plant_8,20240517,0.11260911822319031
2024_EF1-20_C2-18_ETH4355_S,plant_9,20240517,0.09259083867073059
2024_EF1-21_C46_ETH4375_S,plant_1,20240517,0.06408321857452393
2024_EF1-21_C46_ETH4375_S,plant_2,20240517,0.07662300765514374
2024_EF1-21_C46_ETH4375_S,plant_3,20240517,0.022615008056163788
2024_EF1-21_C46_ETH4375_S,plant_4,20240517,0.0470600426197052
2024_EF1-21_C46_ETH4375_S,plant_5,20240517,0.049756377935409546
2024_EF1-21_C46_ETH4375_S,plant_6,20240517,0.046921923756599426
2024_EF1-21_C46_ETH4375_S,plant_7,20240517,0.04693423956632614
2024_EF1-21_C46_ETH4375_S,plant_8,20240517,0.026702532544732094
2024_EF1-21_C46_ETH4375_S,plant_9,20240517,0.03912956267595291
2024_EF1-22_TMS60444_S,plant_1,20240517,0.428371399641037
2024_EF1-22_TMS60444_S,plant_2,20240517,0.40821579098701477
2024_EF1-22_TMS60444_S,plant_3,20240517,0.39096271991729736
2024_EF1-22_TMS60444_S,plant_4,20240517,0.416093647480011
2024_EF1-22_TMS60444_S,plant_5,20240517,0.3889685869216919
2024_EF1-22_TMS60444_S,plant_6,20240517,0.3822340667247772
2024_EF1-22_TMS60444_S,plant_7,20240517,0.4177451431751251
2024_EF1-22_TMS60444_S,plant_8,20240517,0.4034472405910492
2024_EF1-22_TMS60444_S,plant_9,20240517,0.38231098651885986
2024_EF1-23_C2-14_ETH4275_S,plant_1,20240517,0.37564462423324585
2024_EF1-23_C2-14_ETH4275_S,plant_2,20240517,0.36928021907806396
2024_EF1-23_C2-14_ETH4275_S,plant_3,20240517,0.33737877011299133
2024_EF1-23_C2-14_ETH4275_S,plant_4,20240517,0.34705615043640137
2024_EF1-23_C2-14_ETH4275_S,plant_5,20240517,0.3218451738357544
2024_EF1-23_C2-14_ETH4275_S,plant_6,20240517,0.322218120098114
2024_EF1-23_C2-14_ETH4275_S,plant_7,20240517,0.3414503335952759
2024_EF1-23_C2-14_ETH4275_S,plant_8,20240517,0.34537482261657715
2024_EF1-23_C2-14_ETH4275_S,plant_9,20240517,0.3376163840293884
2024_EF1-24_C2-14_ETH4267_S,plant_1,20240517,0.3253542482852936
2024_EF1-24_C2-14_ETH4267_S,plant_2,20240517,0.29506373405456543
2024_EF1-24_C2-14_ETH4267_S,plant_3,20240517,0.2626299560070038
2024_EF1-24_C2-14_ETH4267_S,plant_4,20240517,0.33851414918899536
2024_EF1-24_C2-14_ETH4267_S,plant_5,20240517,0.31028464436531067
2024_EF1-24_C2-14_ETH4267_S,plant_6,20240517,0.31965118646621704
2024_EF1-24_C2-14_ETH4267_S,plant_7,20240517,0.3551082909107208
2024_EF1-24_C2-14_ETH4267_S,plant_8,20240517,0.3020736575126648
2024_EF1-24_C2-14_ETH4267_S,plant_9,20240517,0.3332812190055847
2024_EF1-25_C2-18_ETH4355_S,plant_1,20240517,0.251070499420166
2024_EF1-25_C2-18_ETH4355_S,plant_2,20240517,0.2347995936870575
2024_EF1-25_C2-18_ETH4355_S,plant_3,20240517,0.20777136087417603
2024_EF1-25_C2-18_ETH4355_S,plant_4,20240517,0.35632389783859253
2024_EF1-25_C2-18_ETH4355_S,plant_5,20240517,0.2404642403125763
2024_EF1-25_C2-18_ETH4355_S,plant_6,20240517,0.25449079275131226
2024_EF1-25_C2-18_ETH4355_S,plant_7,20240517,0.22375881671905518
2024_EF1-25_C2-18_ETH4355_S,plant_8,20240517,0.22493115067481995
2024_EF1-25_C2-18_ETH4355_S,plant_9,20240517,0.20593073964118958
2024_EF1-26_C2-8_ETH4266_S,plant_1,20240517,0.1778923124074936
2024_EF1-26_C2-8_ETH4266_S,plant_2,20240517,0.13758261501789093
2024_EF1-26_C2-8_ETH4266_S,plant_3,20240517,0.15356993675231934
2024_EF1-26_C2-8_ETH4266_S,plant_4,20240517,0.27130746841430664
2024_EF1-26_C2-8_ETH4266_S,plant_5,20240517,0.17423662543296814
2024_EF1-26_C2-8_ETH4266_S,plant_6,20240517,0.16381727159023285
2024_EF1-26_C2-8_ETH4266_S,plant_7,20240517,0.1674773097038269
2024_EF1-26_C2-8_ETH4266_S,plant_8,20240517,0.15761397778987885
2024_EF1-26_C2-8_ETH4266_S,plant_9,20240517,0.13082687556743622
2024_EF1-27_VC_ETH4221_S,plant_1,20240517,0.09672296047210693
2024_EF1-27_VC_ETH4221_S,plant_2,20240517,0.06966906785964966
2024_EF1-27_VC_ETH4221_S,plant_3,20240517,0.04784981161355972
2024_EF1-27_VC_ETH4221_S,plant_4,20240517,0.07402975857257843
2024_EF1-27_VC_ETH4221_S,plant_5,20240517,0.08327815681695938
2024_EF1-27_VC_ETH4221_S,plant_6,20240517,0.09422165155410767
2024_EF1-27_VC_ETH4221_S,plant_7,20240517,0.108476921916008
2024_EF1-27_VC_ETH4221_S,plant_8,20240517,0.10449584573507309
2024_EF1-27_VC_ETH4221_S,plant_9,20240517,0.06735493242740631
2024_EF1-28_C46_ETH4389_S,plant_1,20240517,0.035617195069789886
2024_EF1-28_C46_ETH4389_S,plant_2,20240517,0.04631274566054344
2024_EF1-28_C46_ETH4389_S,plant_3,20240517,0.018939580768346786
2024_EF1-28_C46_ETH4389_S,plant_4,20240517,0.05907526612281799
2024_EF1-28_C46_ETH4389_S,plant_5,20240517,0.05626654997467995
2024_EF1-28_C46_ETH4389_S,plant_6,20240517,0.03887666016817093
2024_EF1-28_C46_ETH4389_S,plant_7,20240517,0.10763423144817352
2024_EF1-28_C46_ETH4389_S,plant_8,20240517,0.02667461521923542
2024_EF1-28_C46_ETH4389_S,plant_9,20240517,0.02722162939608097
2024_EF1-29_C46_ETH4375_S,plant_1,20240517,0.4269297122955322
2024_EF1-29_C46_ETH4375_S,plant_2,20240517,0.4024655520915985
2024_EF1-29_C46_ETH4375_S,plant_3,20240517,0.3846139907836914
2024_EF1-29_C46_ETH4375_S,plant_4,20240517,0.42409828305244446
2024_EF1-29_C46_ETH4375_S,plant_5,20240517,0.3937944173812866
2024_EF1-29_C46_ETH4375_S,plant_6,20240517,0.38327622413635254
2024_EF1-29_C46_ETH4375_S,plant_7,20240517,0.43043291568756104
2024_EF1-29_C46_ETH4375_S,plant_8,20240517,0.424236536026001
2024_EF1-29_C46_ETH4375_S,plant_9,20240517,0.4128522276878357
2024_EF1-30_VC_ETH4234_S,plant_1,20240517,0.3686542510986328
2024_EF1-30_VC_ETH4234_S,plant_2,20240517,0.4181862473487854
2024_EF1-30_VC_ETH4234_S,plant_3,20240517,0.5119626522064209
2024_EF1-30_VC_ETH4234_S,plant_4,20240517,0.3616241216659546
2024_EF1-30_VC_ETH4234_S,plant_5,20240517,0.4400602877140045
2024_EF1-30_VC_ETH4234_S,plant_6,20240517,0.4410138428211212
2024_EF1-30_VC_ETH4234_S,plant_7,20240517,0.3473294973373413
2024_EF1-30_VC_ETH4234_S,plant_8,20240517,0.3738335967063904
2024_EF1-30_VC_ETH4234_S,plant_9,20240517,0.3403586447238922
2024_EF1-31_C2-18_ETH4358_S,plant_1,20240517,0.2856409549713135
2024_EF1-31_C2-18_ETH4358_S,plant_2,20240517,0.3276497721672058
2024_EF1-31_C2-18_ETH4358_S,plant_3,20240517,0.3514915108680725
2024_EF1-31_C2-18_ETH4358_S,plant_4,20240517,0.32375824451446533
2024_EF1-31_C2-18_ETH4358_S,plant_5,20240517,0.47712409496307373
2024_EF1-31_C2-18_ETH4358_S,plant_6,20240517,0.3356883227825165
2024_EF1-31_C2-18_ETH4358_S,plant_7,20240517,0.3866603970527649
2024_EF1-31_C2-18_ETH4358_S,plant_8,20240517,0.3013666570186615
2024_EF1-31_C2-18_ETH4358_S,plant_9,20240517,0.28924816846847534
2024_EF1-32_VC_ETH4239_S,plant_1,20240517,0.3643985092639923
2024_EF1-32_VC_ETH4239_S,plant_2,20240517,0.2220584601163864
2024_EF1-32_VC_ETH4239_S,plant_3,20240517,0.20740514993667603
2024_EF1-32_VC_ETH4239_S,plant_4,20240517,0.24779090285301208
2024_EF1-32_VC_ETH4239_S,plant_5,20240517,0.35568761825561523
2024_EF1-32_VC_ETH4239_S,plant_6,20240517,0.32666343450546265
2024_EF1-32_VC_ETH4239_S,plant_7,20240517,0.20631779730319977
2024_EF1-32_VC_ETH4239_S,plant_8,20240517,0.4400230646133423
2024_EF1-32_VC_ETH4239_S,plant_9,20240517,0.3086162209510803
2024_EF1-33_C2-8_ETH4265_S,plant_1,20240517,0.19584313035011292
2024_EF1-33_C2-8_ETH4265_S,plant_2,20240517,0.16731329262256622
2024_EF1-33_C2-8_ETH4265_S,plant_3,20240517,0.1295812427997589
2024_EF1-33_C2-8_ETH4265_S,plant_4,20240517,0.22196489572525024
2024_EF1-33_C2-8_ETH4265_S,plant_5,20240517,0.20604568719863892
2024_EF1-33_C2-8_ETH4265_S,plant_6,20240517,0.10829414427280426
2024_EF1-33_C2-8_ETH4265_S,plant_7,20240517,0.10012254118919373
2024_EF1-33_C2-8_ETH4265_S,plant_8,20240517,0.1354416161775589
2024_EF1-33_C2-8_ETH4265_S,plant_9,20240517,0.1298021525144577
2024_EF1-34_C2-18_ETH4359_S,plant_1,20240517,0.1750873178243637
2024_EF1-34_C2-18_ETH4359_S,plant_2,20240517,0.10913638770580292
2024_EF1-34_C2-18_ETH4359_S,plant_3,20240517,0.10806550085544586
2024_EF1-34_C2-18_ETH4359_S,plant_4,20240517,0.27262672781944275
2024_EF1-34_C2-18_ETH4359_S,plant_5,20240517,0.11799643188714981
2024_EF1-34_C2-18_ETH4359_S,plant_6,20240517,0.10580889135599136
2024_EF1-34_C2-18_ETH4359_S,plant_7,20240517,0.14914149045944214
2024_EF1-34_C2-18_ETH4359_S,plant_8,20240517,0.21541768312454224
2024_EF1-34_C2-18_ETH4359_S,plant_9,20240517,0.10329476743936539
2024_EF1-35_C2-18_ETH4359_S,plant_1,20240517,0.03373150900006294
2024_EF1-35_C2-18_ETH4359_S,plant_2,20240517,0.08499196171760559
2024_EF1-35_C2-18_ETH4359_S,plant_3,20240517,0.051117490977048874
2024_EF1-35_C2-18_ETH4359_S,plant_4,20240517,0.10130122303962708
2024_EF1-35_C2-18_ETH4359_S,plant_5,20240517,0.034175969660282135
2024_EF1-35_C2-18_ETH4359_S,plant_6,20240517,0.07324887067079544
2024_EF1-35_C2-18_ETH4359_S,plant_7,20240517,0.037443194538354874
2024_EF1-35_C2-18_ETH4359_S,plant_8,20240517,0.06744137406349182
2024_EF1-35_C2-18_ETH4359_S,plant_9,20240517,0.1263849437236786
2024_EF1-36_C46_ETH4374_S,plant_1,20240517,0.42443615198135376
2024_EF1-36_C46_ETH4374_S,plant_2,20240517,0.35886484384536743
2024_EF1-36_C46_ETH4374_S,plant_3,20240517,0.37824445962905884
2024_EF1-36_C46_ETH4374_S,plant_4,20240517,0.4102294445037842
2024_EF1-36_C46_ETH4374_S,plant_5,20240517,0.38923805952072144
2024_EF1-36_C46_ETH4374_S,plant_6,20240517,0.3548682928085327
2024_EF1-36_C46_ETH4374_S,plant_7,20240517,0.39464879035949707
2024_EF1-36_C46_ETH4374_S,plant_8,20240517,0.3552088737487793
2024_EF1-36_C46_ETH4374_S,plant_9,20240517,0.34921666979789734
2024_EF1-37_C2-8_ETH4262_S,plant_1,20240517,0.3834640383720398
2024_EF1-37_C2-8_ETH4262_S,plant_2,20240517,0.390153706073761
2024_EF1-37_C2-8_ETH4262_S,plant_3,20240517,0.3616386353969574
2024_EF1-37_C2-8_ETH4262_S,plant_4,20240517,0.33268606662750244
2024_EF1-37_C2-8_ETH4262_S,plant_5,20240517,0.34859785437583923
2024_EF1-37_C2-8_ETH4262_S,plant_6,20240517,0.2941714823246002
2024_EF1-37_C2-8_ETH4262_S,plant_7,20240517,0.3280375003814697
2024_EF1-37_C2-8_ETH4262_S,plant_8,20240517,0.3541566729545593
2024_EF1-37_C2-8_ETH4262_S,plant_9,20240517,0.3024638891220093
2024_EF1-38_C2-18_ETH4349_S,plant_1,20240517,0.33365052938461304
2024_EF1-38_C2-18_ETH4349_S,plant_2,20240517,0.40685397386550903
2024_EF1-38_C2-18_ETH4349_S,plant_3,20240517,0.31996050477027893
2024_EF1-38_C2-18_ETH4349_S,plant_4,20240517,0.29143476486206055
2024_EF1-38_C2-18_ETH4349_S,plant_5,20240517,0.28364038467407227
2024_EF1-38_C2-18_ETH4349_S,plant_6,20240517,0.3015778660774231
2024_EF1-38_C2-18_ETH4349_S,plant_7,20240517,0.28163954615592957
2024_EF1-38_C2-18_ETH4349_S,plant_8,20240517,0.2315390408039093
2024_EF1-38_C2-18_ETH4349_S,plant_9,20240517,0.259418249130249
2024_EF1-39_C46_ETH4389_S,plant_1,20240517,0.21991170942783356
2024_EF1-39_C46_ETH4389_S,plant_2,20240517,0.17591384053230286
2024_EF1-39_C46_ETH4389_S,plant_3,20240517,0.17263150215148926
2024_EF1-39_C46_ETH4389_S,plant_4,20240517,0.21758368611335754
2024_EF1-39_C46_ETH4389_S,plant_5,20240517,0.16345185041427612
2024_EF1-39_C46_ETH4389_S,plant_6,20240517,0.13064774870872498
2024_EF1-39_C46_ETH4389_S,plant_7,20240517,0.19050081074237823
2024_EF1-39_C46_ETH4389_S,plant_8,20240517,0.1514338105916977
2024_EF1-39_C46_ETH4389_S,plant_9,20240517,0.13008777797222137
2024_EF1-40_C2-8_ETH4266_S,plant_1,20240517,0.22198301553726196
2024_EF1-40_C2-8_ETH4266_S,plant_2,20240517,0.09975792467594147
2024_EF1-40_C2-8_ETH4266_S,plant_3,20240517,0.13570666313171387
2024_EF1-40_C2-8_ETH4266_S,plant_4,20240517,0.22184185683727264
2024_EF1-40_C2-8_ETH4266_S,plant_5,20240517,0.21441054344177246
2024_EF1-40_C2-8_ETH4266_S,plant_6,20240517,0.18743297457695007
