plot_name,date,height_quantile_95
R1_#2-14_mitoGS_4272,20220415,0.04411112889647484
R1_#2-18_AAP1_4355,20220415,
R1_#48_mitoGS+AAP1_4455,20220415,
R1_VC_4220,20220415,
R1_#59_ACL5_20,20220415,
R2_#2-14_mitoGS_4269,20220415,0.033487312495708466
R2_#57_IPT7+ACL5_175,20220415,
R2_#2-5_35S::glgC_4607,20220415,0.0354776531457901
R2_#48_mitoGS+AAP1_4435,20220415,
R2_#2-18_AAP1_4355,20220415,0.05803361535072327
R2_#48_mitoGS+AAP1_4448,20220415,0.03604826703667641
R2_#2-25_AGPaseRNAi_172,20220415,0.03658284246921539
R2_#44_4701,20220415,0.04348079115152359
R2_#2-20_MeSUS1::IbSUS_285,20220415,0.0644739419221878
R2_VC_4220,20220415,0.027625931426882744
R2_#59_ACL5_20,20220415,0.05733290687203407
R2_#2-5_35S::glgC_4590,20220415,0.041118741035461426
R2_#2-7_AVP1_4648,20220415,0.052921295166015625
R2_#2-7_AVP1_4642,20220415,0.0818636417388916
R2_#2-25_AGPaseRNAi_154,20220415,0.05173497647047043
R2_#47_4724,20220415,0.15553534030914307
R2_#46_4375,20220415,0.11442296206951141
R2_WT_FEC_4782,20220415,0.09044215083122253
R2_#57_IPT7+ACL5_198,20220415,0.06986267864704132
R2_WT_FEC_4792,20220415,0.0660398006439209
R2_#2-18_AAP1_4358,20220415,0.08657347410917282
R2_#57_IPT7+ACL5_2,20220415,0.07491091638803482
R2_#2-18_AAP1_4353,20220415,0.09134110808372498
R2_#2-6_B33::IbSUS_4619,20220415,0.1064135804772377
R2_#2-7_AVP1_4580,20220415,0.07202490419149399
R2_#2-15_Ppase_4522,20220415,0.08001931011676788
R2_#2-8_AKT2_4262,20220415,0.11783494055271149
R2_#59_ACL5_14,20220415,0.05892365053296089
R2_#47_4748,20220415,0.10431268066167831
R2_#57_IPT7+ACL5_179,20220415,0.11993967741727829
R2_#2-5_35S::glgC_4598,20220415,0.07617060095071793
R2_VC_4234,20220415,0.07169071584939957
R2_#2-6_B33::IbSUS_4610,20220415,0.08646707981824875
R2_#2-25_AGPaseRNAi_61,20220415,0.06725528091192245
R2_#44_4719,20220415,0.09728763997554779
R2_#58_IPT7_95,20220415,0.08750234544277191
R2_#2-7_AVP1_4587,20220415,0.10823708027601242
R2_#2-7_AVP1_4644,20220415,0.09114010632038116
R2_#47_4751,20220415,0.016678445041179657
R2_#2-14_mitoGS_4267,20220415,0.04794152453541756
R2_#2-6_B33::IbSUS_4611,20220415,0.055210620164871216
R2_#59_ACL5_31,20220415,0.05164201185107231
R2_#44_4668,20220415,0.05682704597711563
R2_#2-20_MeSUS1::IbSUS_293,20220415,0.07784846425056458
R2_#57_IPT7+ACL5_176,20220415,0.1120871752500534
R2_VC_4221,20220415,0.04773090407252312
R2_#2-25_AGPaseRNAi_165,20220415,0.04728290066123009
R1_WT_FEC_4802,20220415,0.01115632988512516
R1_#2-6_B33::IbSUS_4628,20220415,0.08939001709222794
R1_#2-8_AKT2_4265,20220415,0.0976412370800972
R1_#47_4751,20220415,0.068028524518013
R1_#2-15_Ppase_4520,20220415,0.003975588362663984
R1_#46_4391,20220415,0.0493139810860157
R2_#47_4754,20220415,0.0690334141254425
R2_#2-14_mitoGS_4275,20220415,0.16503414511680603
R2_#2-7_AVP1_4585,20220415,0.04868067800998688
R2_#46_4391,20220415,0.10129790008068085
R2_#47_4763,20220415,0.03622574359178543
R2_#2-18_AAP1_4349,20220415,0.08795605599880219
R2_#46_4393,20220415,0.04240803048014641
R2_#57_IPT7+ACL5_180,20220415,0.06746251881122589
R2_#46_4374,20220415,0.11437296867370605
R2_#46_4389,20220415,0.049986064434051514
R2_#2-15_Ppase_4504,20220415,0.058297332376241684
R2_#48_mitoGS+AAP1_4440,20220415,0.04054861515760422
R2_WT_FEC_4788,20220415,0.09811556339263916
R2_#58_IPT7_194,20220415,0.023769190534949303
R2_#2-14_mitoGS_4268,20220415,0.026600712910294533
R2_#58_IPT7_94,20220415,0.06365394592285156
R2_WT_FEC_4802,20220415,0.03438800573348999
R2_#2-15_Ppase_4511,20220415,0.047771353274583817
R2_#2-20_MeSUS1::IbSUS_296,20220415,0.07545338571071625
R2_#2-18_AAP1_4354,20220415,0.1212419718503952
R2_#2-5_35S::glgC_4592,20220415,0.10395151376724243
R2_#2-20_MeSUS1::IbSUS_276,20220415,0.09319975227117538
R2_#2-5_35S::glgC_4600,20220415,0.07813764363527298
R2_#2-5_35S::glgC_4596,20220415,0.10448424518108368
R2_VC_4239,20220415,0.06916889548301697
R2_VC_4243,20220415,0.0740288570523262
R2_WT_60444,20220415,0.07447648048400879
R2_#2-18_AAP1_4359,20220415,0.1536104828119278
R2_#58_IPT7_38,20220415,0.1316533386707306
R2_#2-8_AKT2_4255,20220415,0.0826430544257164
R2_#2-15_Ppase_4520,20220415,0.07501357793807983
R2_#2-7_AVP1_4641,20220415,0.08025647699832916
R2_#48_mitoGS+AAP1_4459,20220415,0.06669522821903229
R2_#47_4726,20220415,0.07050798833370209
R2_#54_HM_4490,20220415,0.049138154834508896
R2_#48_mitoGS+AAP1_4455,20220415,0.06238477677106857
R2_#46_4401,20220415,0.1046748086810112
R2_#2-6_B33::IbSUS_4613,20220415,0.06782139092683792
R2_#58_IPT7_188,20220415,0.07438211143016815
R2_#59_ACL5_15,20220415,0.04156556725502014
R2_#54_HM_4494,20220415,0.02010117657482624
R2_#59_ACL5_49,20220415,0.0562964603304863
R2_#2-20_MeSUS1::IbSUS_291,20220415,0.08045981824398041
R2_#2-7_AVP1_4638,20220415,0.06916271895170212
R2_#59_ACL5_12,20220415,0.05803801119327545
R2_#2-8_AKT2_4261,20220415,0.10647781193256378
R2_WT_FEC_4787,20220415,0.017569800838828087
R2_#2-25_AGPaseRNAi_171,20220415,0.00801212526857853
R2_WT_FEC_4798,20220415,0.0006566186784766614
R2_#2-14_mitoGS_4272,20220415,0.0610089935362339
R2_#2-25_AGPaseRNAi_156,20220415,
R2_#46_4369,20220415,0.05479961633682251
R2_#44_4718,20220415,
R3_#2-7_AVP1_4580,20220415,0.06304742395877838
R3_#2-20_MeSUS1::IbSUS_285,20220415,0.0869077816605568
R3_#2-15_Ppase_4522,20220415,0.030869927257299423
R3_#48_mitoGS+AAP1_4459,20220415,
R3_#57_IPT7+ACL5_175,20220415,
R3_#2-18_AAP1_4355,20220415,0.14043475687503815
R3_#2-7_AVP1_4641,20220415,0.04894183203577995
R3_#58_IPT7_194,20220415,0.017126381397247314
R3_#2-14_mitoGS_4268,20220415,0.060285963118076324
R3_#58_IPT7_203,20220415,0.06907480210065842
R3_#2-14_mitoGS_4272,20220415,0.10150039196014404
R3_#2-7_AVP1_4587,20220415,0.13742592930793762
R3_#2-5_35S::glgC_4600,20220415,0.040137700736522675
R3_#2-7_AVP1_4585,20220415,0.02522074058651924
R3_#47_4724,20220415,0.02276974730193615
R3_VC_4221,20220415,0.08329661935567856
R3_#48_mitoGS+AAP1_4440,20220415,0.027802491560578346
R3_#44_4719,20220415,0.09381189942359924
R3_WT_FEC_4788,20220415,0.12195657938718796
R3_#2-8_AKT2_4264,20220415,0.08916620165109634
R3_#46_4375,20220415,0.16712790727615356
R3_#2-6_B33::IbSUS_4628,20220415,0.12237884104251862
R3_#47_4751,20220415,0.035384610295295715
R3_#2-25_AGPaseRNAi_171,20220415,0.07191422581672668
R3_#59_ACL5_15,20220415,0.06436584889888763
R3_#54_HM_4494,20220415,0.07351420819759369
R3_#2-18_AAP1_4353,20220415,0.11942814290523529
R3_#47_4754,20220415,0.06189900264143944
R3_#57_IPT7+ACL5_198,20220415,0.053643301129341125
R3_#2-5_35S::glgC_4598,20220415,0.07820402830839157
R3_#2-7_AVP1_4648,20220415,0.10986414551734924
R3_#44_4718,20220415,0.06005996838212013
R3_#57_IPT7+ACL5_2,20220415,0.05249256268143654
R3_#2-15_Ppase_4504,20220415,0.06539499014616013
R3_#2-18_AAP1_4358,20220415,0.1080399751663208
R3_#2-8_AKT2_4261,20220415,0.039331983774900436
R3_#2-7_AVP1_4647,20220415,0.07900802791118622
R3_#2-20_MeSUS1::IbSUS_279,20220415,0.037783633917570114
R3_#58_IPT7_38,20220415,0.03462303802371025
R3_#48_mitoGS+AAP1_4455,20220415,0.010575245134532452
R3_#2-5_35S::glgC_4596,20220415,0.024130836129188538
R3_#2-15_Ppase_4294,20220415,0.09903198480606079
R3_#46_4393,20220415,0.10316718369722366
R3_#2-14_mitoGS_4267,20220415,0.08456377685070038
R3_WT_FEC_4787,20220415,0.07017987966537476
R2_#58_IPT7_203,20220415,0.03352327644824982
R2_#2-8_AKT2_4266,20220415,0.0526246652007103
R2_#2-6_B33::IbSUS_4628,20220415,0.12752346694469452
R2_#2-6_B33::IbSUS_4616,20220415,0.0633833035826683
R2_#2-8_AKT2_4264,20220415,0.10522469878196716
R2_#2-20_MeSUS1::IbSUS_279,20220415,0.08697904646396637
R2_#2-15_Ppase_4294,20220415,0.06019486114382744
R2_#44_4681,20220415,0.07384587079286575
R2_#2-7_AVP1_4647,20220415,0.09323637187480927
R2_VC_4218,20220415,0.06394420564174652
R2_#2-8_AKT2_4265,20220415,
R2_#44_4685,20220415,
R3_#46_4401,20220415,0.07952577620744705
R3_VC_4234,20220415,0.00308792432770133
R3_#2-7_AVP1_4638,20220415,0.07028423994779587
R3_#2-8_AKT2_4255,20220415,0.0940975695848465
R3_#46_4374,20220415,0.1455123871564865
R3_#57_IPT7+ACL5_176,20220415,0.03833442181348801
R3_#2-8_AKT2_4266,20220415,0.10260294377803802
R3_#2-25_AGPaseRNAi_172,20220415,0.04196378216147423
R3_#2-6_B33::IbSUS_4610,20220415,0.06733838468790054
R3_#2-18_AAP1_4359,20220415,0.09988731145858765
R3_#2-18_AAP1_4354,20220415,0.0957145020365715
R3_VC_4220,20220415,0.06104298681020737
R3_#2-20_MeSUS1::IbSUS_296,20220415,0.061741866171360016
R3_#46_4369,20220415,0.13887110352516174
R3_#2-6_B33::IbSUS_4616,20220415,0.04039418697357178
R3_#2-6_B33::IbSUS_4613,20220415,0.07974988967180252
R3_VC_4239,20220415,0.021539920940995216
R3_#2-20_MeSUS1::IbSUS_276,20220415,0.06740552932024002
R3_#58_IPT7_94,20220415,0.06130092218518257
R3_#2-7_AVP1_4642,20220415,0.047576285898685455
R3_#2-25_AGPaseRNAi_154,20220415,0.024605203419923782
R3_#47_4726,20220415,0.09292668104171753
R3_WT_FEC_4802,20220415,0.07274840772151947
R3_#2-15_Ppase_4511,20220415,0.06721463054418564
R3_#2-25_AGPaseRNAi_61,20220415,0.05429232865571976
R3_#46_4391,20220415,0.0941302627325058
R3_#47_4763,20220415,0.08202628791332245
R3_#2-14_mitoGS_4275,20220415,0.13162901997566223
R3_WT_FEC_4782,20220415,0.05347313731908798
R3_WT_FEC_4792,20220415,0.10880901664495468
R3_#59_ACL5_14,20220415,0.06188621371984482
R3_#44_4681,20220415,0.09015214443206787
R3_#2-5_35S::glgC_4607,20220415,0.050869569182395935
R3_#59_ACL5_12,20220415,0.049274034798145294
R3_#57_IPT7+ACL5_179,20220415,0.08335234969854355
R3_#59_ACL5_49,20220415,0.05642778053879738
R3_#57_IPT7+ACL5_180,20220415,0.09160865098237991
R3_#2-25_AGPaseRNAi_165,20220415,0.04152333736419678
R3_#48_mitoGS+AAP1_4435,20220415,0.03474865481257439
R3_#2-8_AKT2_4265,20220415,0.06609147042036057
R3_#2-18_AAP1_4349,20220415,0.05935176834464073
R3_#58_IPT7_95,20220415,0.08634515851736069
R3_#2-15_Ppase_4520,20220415,0.050416089594364166
R3_#2-25_AGPaseRNAi_156,20220415,0.020893890410661697
R3_#2-14_mitoGS_4269,20220415,0.016987474635243416
R3_#2-6_B33::IbSUS_4611,20220415,0.0027461019344627857
R3_#2-5_35S::glgC_4592,20220415,0.08751463890075684
R3_#2-7_AVP1_4644,20220415,0.000811241683550179
R3_#59_ACL5_20,20220415,0.04250817745923996
R3_VC_4243,20220415,
R3_#48_mitoGS+AAP1_4448,20220415,
R3_#2-5_35S::glgC_4590,20220415,
R3_#58_IPT7_188,20220415,
R3_#44_4685,20220415,0.05302741751074791
R3_#2-20_MeSUS1::IbSUS_291,20220415,0.0670098215341568
R3_WT_FEC_4798,20220415,0.03143840283155441
R3_#2-6_B33::IbSUS_4619,20220415,0.01121001411229372
R4_#58_IPT7_203,20220415,
R4_#2-20_MeSUS1::IbSUS_296,20220415,
R4_#58_IPT7_95,20220415,0.0029367280658334494
R4_#2-15_Ppase_4511,20220415,
R4_#2-20_MeSUS1::IbSUS_293,20220415,0.026477692648768425
R4_#2-20_MeSUS1::IbSUS_279,20220415,0.023439541459083557
R4_#59_ACL5_14,20220415,0.0038048892747610807
R4_WT_FEC_4792,20220415,0.030679874122142792
R4_#44_4719,20220415,
R4_VC_4221,20220415,0.025031084194779396
R4_#2-8_AKT2_4265,20220415,0.08788911998271942
R4_#2-25_AGPaseRNAi_154,20220415,0.03295496106147766
R4_WT_60444,20220415,0.015469195321202278
R4_#2-6_B33::IbSUS_4616,20220415,0.02208268642425537
R4_#57_IPT7+ACL5_180,20220415,0.03892802819609642
R4_#2-6_B33::IbSUS_4619,20220415,0.045628711581230164
R4_#47_4724,20220415,0.0855892226099968
R4_#2-18_AAP1_4358,20220415,0.03139087185263634
R4_#59_ACL5_31,20220415,0.03226448595523834
R4_#2-8_AKT2_4255,20220415,0.053814418613910675
R4_#2-25_AGPaseRNAi_165,20220415,0.0900636538863182
R4_#2-20_MeSUS1::IbSUS_291,20220415,0.05595393106341362
R4_#46_4401,20220415,0.0457163080573082
R4_#44_4685,20220415,0.0320529006421566
R4_#46_4393,20220415,0.12020557373762131
R2_#2-15_Ppase_4522,20220415,0.06463173776865005
R4_WT_FEC_4802,20220415,0.06090880185365677
R4_WT_FEC_4787,20220415,0.056798990815877914
R4_#54_HM_4490,20220415,0.0522553026676178
R4_#2-7_AVP1_4647,20220415,0.09046858549118042
R4_#48_mitoGS+AAP1_4459,20220415,0.05363479629158974
R4_#2-5_35S::glgC_4592,20220415,0.051278188824653625
R4_#2-8_AKT2_4266,20220415,0.04745013266801834
R4_#48_mitoGS+AAP1_4455,20220415,0.06927398592233658
R4_#46_4391,20220415,0.06800931692123413
R4_WT_FEC_4788,20220415,0.05848494544625282
R4_WT_FEC_4782,20220415,0.05289118364453316
R4_#46_4369,20220415,0.09990048408508301
R4_#57_IPT7+ACL5_176,20220415,0.09431960433721542
R4_#44_4668,20220415,0.016964280977845192
R4_#2-15_Ppase_4520,20220415,0.05910922586917877
R4_#2-5_35S::glgC_4598,20220415,0.03441321477293968
R4_#2-18_AAP1_4354,20220415,0.032346684485673904
R4_#2-6_B33::IbSUS_4613,20220415,0.01816490851342678
R4_#2-15_Ppase_4522,20220415,0.028739020228385925
R4_#2-14_mitoGS_4268,20220415,0.03572343662381172
R4_#2-25_AGPaseRNAi_61,20220415,0.04000580310821533
R3_#2-8_AKT2_4262,20220415,0.051187753677368164
R3_#2-20_MeSUS1::IbSUS_293,20220415,0.08606920391321182
R3_#44_4668,20220415,
R3_VC_4218,20220415,0.005213743541389704
R3_#44_4701,20220415,
R3_#46_4389,20220415,
R3_#47_4748,20220415,0.001704586436972022
R3_#54_HM_4490,20220415,
R3_#59_ACL5_31,20220415,
R3_WT_60444,20220415,
R4_#46_4374,20220415,0.08388477563858032
R4_#2-15_Ppase_4504,20220415,
R4_#2-8_AKT2_4261,20220415,0.07041805237531662
R4_#47_4751,20220415,0.02358982525765896
R4_#2-25_AGPaseRNAi_172,20220415,
R4_#47_4754,20220415,0.008697502315044403
R4_#2-7_AVP1_4587,20220415,0.11034047603607178
R4_#54_HM_4494,20220415,
R4_#2-18_AAP1_4353,20220415,0.09913931787014008
R4_#47_4763,20220415,0.022319557145237923
R4_#44_4701,20220415,0.013033566996455193
R4_#2-25_AGPaseRNAi_156,20220415,0.021489344537258148
R4_#47_4748,20220415,0.024271508678793907
R4_#2-7_AVP1_4585,20220415,0.023414246737957
R4_#57_IPT7+ACL5_198,20220415,0.020909426733851433
R4_#2-25_AGPaseRNAi_171,20220415,0.054128892719745636
R4_#58_IPT7_94,20220415,0.03313014656305313
R4_#59_ACL5_15,20220415,0.01557693537324667
R4_#2-5_35S::glgC_4607,20220415,0.02460203319787979
R4_#48_mitoGS+AAP1_4448,20220415,0.037758100777864456
R4_VC_4243,20220415,0.037006448954343796
R4_#48_mitoGS+AAP1_4435,20220415,0.040365658700466156
R4_#48_mitoGS+AAP1_4440,20220415,0.035431139171123505
R4_#2-7_AVP1_4638,20220415,0.05885753408074379
R4_#2-6_B33::IbSUS_4628,20220415,0.055042050778865814
R4_#59_ACL5_12,20220415,0.05860138684511185
R4_#47_4726,20220415,0.055947501212358475
R4_#2-5_35S::glgC_4596,20220415,0.07178089767694473
R4_#46_4375,20220415,0.10328880697488785
R4_#2-18_AAP1_4355,20220415,0.05248834565281868
R4_#58_IPT7_38,20220415,0.12073518335819244
R4_#46_4389,20220415,0.11165158450603485
R4_#57_IPT7+ACL5_179,20220415,0.11274867504835129
R4_#2-6_B33::IbSUS_4611,20220415,0.05804375559091568
R4_#2-7_AVP1_4648,20220415,0.0612962581217289
R4_#44_4718,20220415,0.03464965522289276
R4_#2-5_35S::glgC_4600,20220415,0.03705637902021408
R4_#2-7_AVP1_4641,20220415,0.03428051993250847
R4_#2-18_AAP1_4349,20220415,0.04149502143263817
R4_#44_4681,20220415,0.06353285163640976
R4_#2-7_AVP1_4644,20220415,0.05291491746902466
R4_#2-7_AVP1_4580,20220415,0.04919728264212608
R4_VC_4234,20220415,0.011286620050668716
R4_#2-7_AVP1_4642,20220415,0.027720719575881958
R4_#2-8_AKT2_4262,20220415,0.056290872395038605
R4_#2-5_35S::glgC_4590,20220415,0.03465195372700691
R4_#2-20_MeSUS1::IbSUS_276,20220415,0.0658644512295723
R4_#2-20_MeSUS1::IbSUS_285,20220415,0.019380100071430206
R4_#2-14_mitoGS_4272,20220415,0.031292058527469635
R4_#57_IPT7+ACL5_2,20220415,
R4_#57_IPT7+ACL5_175,20220415,
R4_#58_IPT7_194,20220415,
R4_#2-14_mitoGS_4275,20220415,0.09650618582963943
R4_#59_ACL5_49,20220415,
R4_#2-18_AAP1_4359,20220415,
R4_#2-15_Ppase_4294,20220415,
R4_VC_4220,20220415,
R4_WT_FEC_4798,20220415,
R4_#59_ACL5_20,20220415,0.01590798981487751
R4_#2-14_mitoGS_4267,20220415,0.028272494673728943
R4_#58_IPT7_188,20220415,0.04578341171145439
R4_#2-6_B33::IbSUS_4610,20220415,0.02029089257121086
R4_#2-14_mitoGS_4269,20220415,
R4_VC_4218,20220415,
R4_VC_4239,20220415,
R5_#57_IPT7+ACL5_180,20220415,
R5_#2-15_Ppase_4511,20220415,
R5_#2-15_Ppase_4294,20220415,0.07531972229480743
R5_#2-25_AGPaseRNAi_61,20220415,0.035530030727386475
R5_#2-7_AVP1_4641,20220415,0.04575919732451439
R5_#2-5_35S::glgC_4598,20220415,0.08750130981206894
R5_#46_4391,20220415,0.01596490480005741
R5_#57_IPT7+ACL5_2,20220415,0.05017005279660225
R5_VC_4234,20220415,0.09827912598848343
R5_#2-14_mitoGS_4268,20220415,0.04597939923405647
R5_#2-7_AVP1_4644,20220415,0.06834162026643753
R5_#48_mitoGS+AAP1_4455,20220415,0.0209831353276968
R5_#2-14_mitoGS_4272,20220415,0.10467363893985748
R5_#2-20_MeSUS1::IbSUS_285,20220415,0.07662428915500641
R5_#2-8_AKT2_4264,20220415,0.06114601716399193
R5_#57_IPT7+ACL5_175,20220415,0.0343484953045845
R5_#59_ACL5_12,20220415,0.02355259470641613
R5_#59_ACL5_12,20220415,0.05528116598725319
R5_#2-25_AGPaseRNAi_154,20220415,0.0723629742860794
R5_#2-25_AGPaseRNAi_171,20220415,0.05294819921255112
R5_#54_HM_4490,20220415,0.0637916699051857
R5_#2-6_B33::IbSUS_4628,20220415,0.07055358588695526
R5_#46_4374,20220415,0.06085573881864548
R5_#58_IPT7_188,20220415,0.07759947329759598
R5_#2-14_mitoGS_4275,20220415,0.05076097697019577
R5_#2-25_AGPaseRNAi_172,20220415,0.04779469594359398
R5_#2-6_B33::IbSUS_4610,20220415,0.04768765717744827
R5_#47_4726,20220415,0.03691570460796356
R5_#2-8_AKT2_4261,20220415,0.04776408523321152
R5_#2-5_35S::glgC_4607,20220415,0.046010665595531464
R5_#2-25_AGPaseRNAi_165,20220415,0.02884395234286785
R5_#47_4763,20220415,0.08078745752573013
R5_#2-6_B33::IbSUS_4619,20220415,0.027216056361794472
R5_#48_mitoGS+AAP1_4435,20220415,0.045993953943252563
R5_#54_HM_4494,20220415,0.017135296016931534
R5_#2-20_MeSUS1::IbSUS_291,20220415,0.04314883053302765
R5_#44_4681,20220415,0.03346092253923416
R5_WT_FEC_4787,20220415,0.06914541870355606
R5_#2-15_Ppase_4504,20220415,0.022632455453276634
R5_#2-7_AVP1_4585,20220415,0.07536394894123077
R5_#47_4754,20220415,0.08751971274614334
R5_#2-6_B33::IbSUS_4611,20220415,0.025304755195975304
R5_WT_FEC_4798,20220415,0.07369397580623627
R5_#2-5_35S::glgC_4600,20220415,
R5_#47_4724,20220415,0.04794778302311897
R5_#2-6_B33::IbSUS_4613,20220415,
R5_#47_4748,20220415,
R5_#58_IPT7_194,20220415,
R5_#48_mitoGS+AAP1_4440,20220415,
R5_#2-20_MeSUS1::IbSUS_293,20220415,0.007743911352008581
R5_#48_mitoGS+AAP1_4448,20220415,
R5_#44_4718,20220415,
R5_#2-8_AKT2_4255,20220415,
R5_#46_4401,20220415,0.005628292914479971
R5_#2-25_AGPaseRNAi_156,20220415,
R5_#44_4701,20220415,
R5_#2-7_AVP1_4647,20220415,
R5_VC_4243,20220415,
R5_#2-20_MeSUS1::IbSUS_279,20220415,0.07174719125032425
R5_#2-7_AVP1_4642,20220415,0.03378630429506302
R5_WT_60444,20220415,0.0157000869512558
R5_#2-20_MeSUS1::IbSUS_296,20220415,0.07122300565242767
R5_#46_4375,20220415,0.06237262114882469
R5_#58_IPT7_38,20220415,0.03687434643507004
