plot_name,date,height_quantile_95
2023_585_pSWEET11::GUS_4849_R1,20230412,0.02823944017291069
2023_586_StSSS::NTT_4876_R1,20230412,0.03724593296647072
2023_587_WT_R1,20230412,0.034271240234375
2023_588_TMT_4823_R1,20230412,0.030415331944823265
2023_589_VC_4243_R1,20230412,0.01594352349638939
2023_590_pSWEET11::GUS_4850_R1,20230412,0.02955321967601776
2023_591_mitoGS_4272_R18,20230412,0.04206237569451332
2023_592_#46_4375_R1,20230412,0.012245558202266693
2023_593_TMT_4825_R1,20230412,0.03618164360523224
2023_594_mitoGS_4269_R1,20230412,0.045861054211854935
2023_595_SUS1+UGP1_219_R1,20230412,0.02746238000690937
2023_596_pStGBSS1::GPT/pStB33::NTT_4841_R1,20230412,0.02206726185977459
2023_597_AAP1_4359_R13,20230412,0.04071388393640518
2023_598_MeGBSS1::GPT_4864_R1,20230412,0.0741165280342102
2023_599_VC_4218_R1,20230412,0.01738586649298668
2023_600_pStGBSS1::GPT/pStB33::NTT_4839_R1,20230412,0.014546584337949753
2023_601_MeSUS1::SUS1_285_R1,20230412,0.014775085262954235
2023_602_pMeGBSS1::GPT/pStSSS::NTT_4882_R1,20230412,0.01748046837747097
2023_603_AKT2_4255_R1,20230412,0.046160124242305756
2023_604_#46_4401_R12,20230412,0.023677825927734375
2023_605_SUS1+UGP1+FRK1_264_R1,20230412,0.029767606407403946
2023_606_AAP1_4349_R1,20230412,0.036626435816287994
2023_607_MeGBSS1::GPT_4863_R1,20230412,0.030344009399414062
2023_116_pMeGBSS1::GPT/pStSSS::NTT_4882_R1,20230412,0.05290260165929794
2023_115_pStGBSS1::GPT/pStB33::NTT_4844_R1,20230412,0.04185330122709274
2023_114_WT_R1,20230412,0.06326331943273544
2023_113_pOsAnt::HvAlaAT_4812_R1,20230412,0.03747176006436348
2023_112_pOsAnt::HvAlaAT_4808_R1,20230412,0.07604139298200607
2023_111_StSSS::NTT_4869_R1,20230412,0.028887543827295303
2023_110_MeGBSS1::GPT_4859_R1,20230412,0.01555480808019638
2023_109_MeSUS1::SUS1_285_R1,20230412,0.012033844366669655
2023_651_WT_FEC_4792_R17,20230412,0.0411251075565815
2023_650_pMeGBSS1::GPT/pStSSS::NTT_4885_R1,20230412,0.023984145373106003
2023_649_WT_FEC_4792_R13,20230412,0.038282014429569244
2023_648_AKT2_4266_R1,20230412,0.06004524230957031
2023_647_WT_FEC_4798_R1,20230412,0.03188476711511612
2023_646_pOsAnt::HvAlaAT_4813_R1,20230412,0.05683058872818947
2023_645_AAP1_4354_R1,20230412,0.018383024260401726
2023_644_WT_FEC_4788_R12,20230412,0.023008720949292183
2023_643_pOsAnt::HvAlaAT_4810_R1,20230412,0.05534248426556587
2023_642_mitoGS_4268_R1,20230412,0.015436551533639431
2023_641_AKT2_4261_R16,20230412,0.050509631633758545
2023_640_TMT_4820_R1,20230412,0.04008330777287483
2023_639_pStGBSS1::GPT/pStB33::NTT_4845_R1,20230412,0.04559250548481941
2023_638_#46_4374_R17,20230412,0.041487887501716614
2023_637_StSSS::NTT_4871_R1,20230412,0.01370925735682249
2023_636_AKT2_4265_R1,20230412,0.02702026441693306
2023_635_SUS1+UGP1+FRK1_261_R1,20230412,0.0986480712890625
2023_634_#46_4369_R1,20230412,0.04480132833123207
2023_633_AAP1_4359_R1,20230412,0.05706481635570526
2023_632_AAP1_4358_R1,20230412,0.030770104378461838
2023_631_pStGBSS1::GPT/pStB33::NTT_4844_R1,20230412,0.03138885274529457
2023_630_WT_FEC_4782_R1,20230412,0.016448974609375
2023_629_AAP1_4359_R18,20230412,0.03901823237538338
2023_628_B33::SUS_4628_R1,20230412,0.031435392796993256
2023_627_pOsAnt::HvAlaAT_4808_R1,20230412,0.010327909141778946
2023_626_MeGBSS1::GPT_4865_R1,20230412,0.026222607120871544
2023_625_StSSS::NTT_4875_R1,20230412,0.039094530045986176
2023_624_WT_FEC_4787_R1,20230412,0.0328216589987278
2023_623_MeSUS1::SUS1_276_R1,20230412,0.038913726806640625
2023_622_AAP1_4358_R12,20230412,0.03876343369483948
2023_621_pMeGBSS1::GPT/pStSSS::NTT_4886_R1,20230412,0.04667358472943306
2023_620_MeGBSS1::GPT_4858_R1,20230412,0.038663480430841446
2023_619_pOsAnt::HvAlaAT_4809_R1,20230412,0.04195861518383026
2023_618_VC_4234_R1,20230412,0.05530089884996414
2023_617_AAP1_4349_R18,20230412,0.022542189806699753
2023_616_SUS1+UGP1_223_R1,20230412,0.020108025521039963
2023_615_StSSS::NTT_4874_R1,20230412,0.06805038452148438
2023_614_WT_FEC_4802_R1,20230412,0.04639740288257599
2023_613_pMeGBSS1::GPT/pStSSS::NTT_4887_R1,20230412,0.014230343513190746
2023_612_AAP1_4353_R1,20230412,0.031161116436123848
2023_611_WT_FEC_4788_R1,20230412,0.02773742564022541
2023_610_pSWEET11::GUS_4848_R1,20230412,0.02281494066119194
2023_609_AAP1_4355_R1,20230412,0.031567756086587906
2023_608_VC_4221_R1,20230412,0.04767417907714844
2023_117_SUS1+UGP1+FRK1_259_R1,20230412,0.04072418063879013
2023_118_SUS1+UGP1_218_R1,20230412,0.051263805478811264
2023_119_SUS1+UGP1_219_R1,20230412,0.05218963325023651
2023_120_SUS1+UGP1+FRK1_266_R1,20230412,0.044799041002988815
2023_121_pSWEET11::GUS_4852_R1,20230412,0.05139923095703125
2023_122_pStGBSS1::GPT/pStB33::NTT_4841_R1,20230412,0.06488800793886185
2023_123_pMeGBSS1::GPT/pStSSS::NTT_4887_R1,20230412,0.04639625549316406
2023_124_MeGBSS1::GPT_4861_R1,20230412,0.09252394735813141
2023_652_B33::SUS_4619_R1,20230412,0.03854675218462944
2023_653_#46_4374_R1,20230412,0.05589904636144638
2023_654_WT_FEC_4782_R14,20230412,0.03933638706803322
2023_655_AKT2_4261_R1,20230412,0.020785516127943993
2023_656_MeSUS1::SUS1_296_R1,20230412,0.03342132642865181
2023_657_WT_FEC_4788_R17,20230412,0.06951904296875
2023_658_#46_4401_R14,20230412,0.026405323296785355
2023_659_WT_FEC_4792_R1,20230412,0.024539167061448097
2023_660_pMeGBSS1::GPT/pStSSS::NTT_4880_R1,20230412,0.11039580404758453
2023_661_mitoGS_4269_R14,20230412,0.10002746433019638
2023_662_VC_4220_R1,20230412,0.07048606872558594
2023_663_AKT2_4262_R1,20230412,0.075281523168087
2023_664_#46_4393_R13,20230412,0.06722412258386612
2023_665_B33::SUS_4613_R1,20230412,0.04851531982421875
2023_666_MeSUS1::SUS1_291_R1,20230412,0.026821138337254524
2023_667_B33::SUS_4611_R1,20230412,0.014836120419204235
2023_668_MeGBSS1::GPT_4859_R1,20230412,0.031198883429169655
2023_669_mitoGS_4275_R1,20230412,0.03954734280705452
2023_670_pSWEET11::GUS_4851_R1,20230412,0.02444610558450222
2023_671_SUS1+UGP1+FRK1_266_R1,20230412,0.013359067030251026
2023_672_WT_FEC_4792_R12,20230412,0.03041534312069416
2023_673_#46_4389_R16,20230412,0.04813690856099129
2023_674_B33::SUS_4610_R1,20230412,0.043377675116062164
2023_675_pOsAnt::HvAlaAT_4812_R1,20230412,0.04796714335680008
2023_676_pSWEET11::GUS_4852_R1,20230412,0.018983464688062668
2023_677_VC_4221_R12,20230412,0.027009576559066772
2023_678_#46_4393_R1,20230412,0.04492564499378204
2023_679_mitoGS_4267_R1,20230412,0.04239959642291069
2023_680_B33::SUS_4616_R1,20230412,0.030817031860351562
2023_681_StSSS::NTT_4869_R1,20230412,0.02910461463034153
2023_682_MeSUS1::SUS1_279_R1,20230412,0.012706756591796875
2023_683_#46_4401_R1,20230412,0.01268234197050333
2023_684_SUS1+UGP1_220_R1,20230412,0.02129364013671875
2023_685_SUS1+UGP1+FRK1_267_R1,20230412,0.03051300160586834
2023_686_SUS1+UGP1_218_R1,20230412,0.01295700017362833
2023_687_#46_4391_R1,20230412,0.03864249959588051
2023_688_mitoGS_4272_R1,20230412,0.02097015082836151
2023_689_TMT_4822_R1,20230412,0.03866272047162056
2023_690_mitoGS_4269_R2,20230412,7.62939453125e-06
2023_691_AAP1_4355_R18,20230412,0.04429016262292862
2023_692_pOsAnt::HvAlaAT_4812_R2,20230412,0.0527038648724556
2023_693_MeSUS1::SUS1_296_R2,20230412,0.04338264465332031
2023_694_MeSUS1::SUS1_291_R2,20230412,0.030800236389040947
2023_695_SUS1+UGP1_219_R2,20230412,0.02267608605325222
2023_132_TMT_4822_R1,20230412,0.0580902099609375
2023_131_MeGBSS1::GPT_4858_R1,20230412,0.04494629055261612
2023_130_WT_FEC_4788_R1,20230412,0.082514189183712
2023_129_MeSUS1::SUS1_291_R1,20230412,0.07843323051929474
2023_128_pOsAnt::HvAlaAT_4813_R1,20230412,0.05761796608567238
2023_127_TMT_4818_R1,20230412,0.05097198486328125
2023_126_WT_FEC_4802_R1,20230412,0.04747505113482475
2023_125_SUS1+UGP1_223_R1,20230412,0.038463592529296875
2023_739_VC_4221_R2,20230412,0.04600219428539276
2023_738_pMeGBSS1::GPT/pStSSS::NTT_4885_R2,20230412,0.043900296092033386
2023_737_VC_4221_R18,20230412,0.06176453083753586
2023_736_TMT_4823_R2,20230412,0.05434109643101692
2023_735_VC_4239_R2,20230412,0.033762358129024506
2023_734_#46_4369_R13,20230412,0.013288497924804688
2023_733_AAP1_4353_R2,20230412,0.04966545104980469
2023_732_WT_FEC_4788_R11,20230412,0.01428833045065403
2023_731_AAP1_4353_R11,20230412,0.03828853741288185
2023_730_pOsAnt::HvAlaAT_4813_R2,20230412,0.060874179005622864
2023_729_VC_4220_R16,20230412,0.08488273620605469
2023_728_SUS1+UGP1+FRK1_251_R2,20230412,0.025210188701748848
2023_727_MeGBSS1::GPT_4864_R2,20230412,0.03527259826660156
2023_726_pMeGBSS1::GPT/pStSSS::NTT_4882_R2,20230412,0.06760406494140625
2023_725_mitoGS_4275_R2,20230412,0.03175658732652664
2023_724_AKT2_4255_R17,20230412,0.035327911376953125
2023_723_StSSS::NTT_4869_R2,20230412,0.04927825927734375
2023_722_WT_FEC_4788_R2,20230412,0.09642332792282104
2023_721_#46_4401_R2,20230412,0.02480926364660263
2023_720_AAP1_4355_R2,20230412,0.0361480712890625
2023_719_#46_4389_R13,20230412,0.0366058349609375
2023_718_WT_R2,20230412,0.027985382825136185
2023_717_SUS1+UGP1_220_R2,20230412,0.029521940276026726
2023_716_B33::SUS_4628_R2,20230412,0.023963913321495056
2023_715_WT_FEC_4802_R2,20230412,0.026573944836854935
2023_714_WT_FEC_4792_R2,20230412,0.019908905029296875
2023_713_VC_4218_R15,20230412,0.04213104024529457
2023_712_mitoGS_4269_R13,20230412,0.041118621826171875
2023_711_pSWEET11::GUS_4851_R2,20230412,0.03461531549692154
2023_710_AAP1_4358_R13,20230412,0.03833770751953125
2023_709_SUS1+UGP1_237_R2,20230412,0.0194549560546875
2023_708_TMT_4818_R2,20230412,0.04979399964213371
2023_707_B33::SUS_4610_R2,20230412,0.025410080328583717
2023_706_MeSUS1::SUS1_293_R2,20230412,0.03229064494371414
2023_705_AAP1_4359_R2,20230412,0.018825531005859375
2023_704_VC_4243_R2,20230412,0.07806625217199326
2023_703_AKT2_4261_R2,20230412,0.01665649004280567
2023_702_MeSUS1::SUS1_285_R2,20230412,0.014063636772334576
2023_701_SUS1+UGP1+FRK1_261_R2,20230412,0.04668617248535156
2023_700_pSWEET11::GUS_4852_R2,20230412,0.021723167970776558
2023_699_pOsAnt::HvAlaAT_4810_R2,20230412,0.018458938226103783
2023_698_mitoGS_4268_R2,20230412,0.012899016961455345
2023_697_mitoGS_4272_R15,20230412,0.019351579248905182
2023_696_WT_FEC_4802_R16,20230412,0.023449325934052467
2023_133_MeSUS1::SUS1_296_R1,20230412,0.01808929070830345
2023_134_StSSS::NTT_4874_R1,20230412,0.021770479157567024
2023_135_pSWEET11::GUS_4849_R1,20230412,0.02360648848116398
2023_136_pStGBSS1::GPT/pStB33::NTT_4845_R1,20230412,0.03194732591509819
2023_137_pStGBSS1::GPT/pStB33::NTT_4847_R1,20230412,0.06653594970703125
2023_138_StSSS::NTT_4868_R1,20230412,0.03290557861328125
2023_139_MeSUS1::SUS1_279_R1,20230412,0.019702911376953125
2023_140_pSWEET11::GUS_4850_R1,20230412,0.018895719200372696
2023_141_TMT_4825_R1,20230412,0.021863549947738647
2023_142_StSSS::NTT_4871_R1,20230412,0.025093084201216698
2023_143_MeSUS1::SUS1_276_R1,20230412,0.034709930419921875
2023_144_TMT_4820_R1,20230412,0.048810575157403946
2023_740_WT_FEC_4782_R2,20230412,0.020573042333126068
2023_741_WT_R18,20230412,0.07371595501899719
2023_742_VC_4234_R18,20230412,0.05013579875230789
2023_743_B33::SUS_4616_R2,20230412,0.028179168701171875
2023_744_pMeGBSS1::GPT/pStSSS::NTT_4886_R2,20230412,0.056930527091026306
2023_745_VC_4234_R15,20230412,0.032788850367069244
2023_746_SUS1+UGP1+FRK1_264_R2,20230412,0.03080330230295658
2023_747_pStGBSS1::GPT/pStB33::NTT_4838_R2,20230412,0.00953750591725111
2023_748_AAP1_4358_R2,20230412,0.0008731841808184981
2023_749_TMT_4822_R2,20230412,0.02837599813938141
2023_750_pSWEET11::GUS_4850_R2,20230412,0.059255216270685196
2023_751_VC_4243_R16,20230412,0.07595063745975494
2023_752_pStGBSS1::GPT/pStB33::NTT_4841_R2,20230412,0.07632827758789062
2023_753_pOsAnt::HvAlaAT_4808_R2,20230412,0.046478271484375
2023_754_pStGBSS1::GPT/pStB33::NTT_4844_R2,20230412,0.03510284423828125
2023_755_mitoGS_4275_R13,20230412,0.03329772874712944
2023_756_MeGBSS1::GPT_4865_R2,20230412,0.02199096605181694
2023_757_VC_4218_R2,20230412,0.0906982421875
2023_758_StSSS::NTT_4876_R2,20230412,0.04757040739059448
2023_759_SUS1+UGP1+FRK1_266_R2,20230412,0.010683059692382812
2023_760_SUS1+UGP1+FRK1_267_R2,20230412,0.017772290855646133
2023_761_B33::SUS_4613_R2,20230412,0.03361015021800995
2023_762_#46_4389_R2,20230412,0.01107101421803236
2023_763_mitoGS_4275_R12,20230412,0.11849403381347656
2023_764_VC_4243_R18,20230412,0.0382690355181694
2023_765_StSSS::NTT_4871_R2,20230412,0.026919173076748848
2023_766_pSWEET11::GUS_4849_R2,20230412,0.04257505387067795
2023_767_SUS1+UGP1_218_R2,20230412,0.028327176347374916
2023_768_WT_FEC_4792_R16,20230412,0.03759117051959038
2023_769_B33::SUS_4611_R2,20230412,0.04964065924286842
2023_770_SUS1+UGP1_223_R2,20230412,0.036206819117069244
2023_771_MeGBSS1::GPT_4859_R2,20230412,0.06673812866210938
2023_772_pStGBSS1::GPT/pStB33::NTT_4847_R2,20230412,0.06324309855699539
2023_773_WT_FEC_4798_R2,20230412,0.05816078186035156
2023_774_VC_4220_R2,20230412,0.024433515965938568
2023_775_#46_4375_R2,20230412,0.023431777954101562
2023_776_TMT_4825_R2,20230412,0.04182853549718857
2023_777_#46_4391_R2,20230412,0.028537746518850327
2023_778_MeSUS1::SUS1_276_R2,20230412,0.014156723394989967
2023_779_AAP1_4354_R2,20230412,0.050861358642578125
2023_780_pStGBSS1::GPT/pStB33::NTT_4845_R2,20230412,0.019407272338867188
2023_781_pOsAnt::HvAlaAT_4809_R2,20230412,0.03270721435546875
2023_782_AAP1_4349_R2,20230412,0.006630325224250555
2023_783_VC_4218_R16,20230412,0.017795560881495476
2023_156_SUS1+UGP1+FRK1_264_R1,20230412,0.030015181750059128
2023_155_pMeGBSS1::GPT/pStSSS::NTT_4879_R1,20230412,0.025746535509824753
2023_154_WT_FEC_4798_R1,20230412,0.0473632737994194
2023_153_pOsAnt::HvAlaAT_4809_R1,20230412,0.0216091126203537
2023_152_TMT_4823_R1,20230412,0.01886138692498207
2023_151_MeGBSS1::GPT_4865_R1,20230412,0.036705777049064636
2023_150_WT_FEC_4792_R1,20230412,0.02428588643670082
2023_149_pMeGBSS1::GPT/pStSSS::NTT_4886_R1,20230412,0.021926118060946465
2023_148_pMeGBSS1::GPT/pStSSS::NTT_4880_R1,20230412,0.030710600316524506
2023_147_WT_FEC_4787_R1,20230412,0.02456054650247097
2023_146_SUS1+UGP1+FRK1_261_R1,20230412,0.03084106370806694
2023_145_StSSS::NTT_4876_R1,20230412,0.007788848597556353
2023_827_AAP1_4358_R16,20230412,0.055248260498046875
2023_826_StSSS::NTT_4871_R3,20230412,0.06205596774816513
2023_825_MeGBSS1::GPT_4858_R3,20230412,0.021573631092905998
2023_824_TMT_4820_R3,20230412,0.02785949595272541
2023_823_pOsAnt::HvAlaAT_4810_R3,20230412,0.04060707613825798
2023_822_MeSUS1::SUS1_276_R3,20230412,0.03824462741613388
2023_821_AKT2_4261_R3,20230412,0.027357861399650574
2023_820_VC_4221_R3,20230412,0.045711517333984375
2023_819_pSWEET11::GUS_4852_R3,20230412,0.04322279617190361
2023_818_mitoGS_4272_R16,20230412,0.041007984429597855
2023_817_TMT_4825_R3,20230412,0.026805881410837173
2023_816_#46_4374_R3,20230412,0.00730133056640625
2023_815_B33::SUS_4619_R2,20230412,0.07160796970129013
2023_814_pMeGBSS1::GPT/pStSSS::NTT_4879_R2,20230412,0.04609527438879013
2023_813_#46_4374_R2,20230412,0.030050277709960938
2023_812_TMT_4820_R2,20230412,0.03458938002586365
2023_811_VC_4234_R2,20230412,0.049515146762132645
2023_810_SUS1+UGP1+FRK1_259_R2,20230412,0.014286801218986511
2023_809_mitoGS_4275_R11,20230412,0.04561614990234375
2023_808_pSWEET11::GUS_4848_R2,20230412,0.03286895528435707
2023_807_AKT2_4262_R2,20230412,0.038576889783144
2023_806_pStGBSS1::GPT/pStB33::NTT_4839_R2,20230412,0.027390290051698685
2023_805_AKT2_4262_R11,20230412,0.038974761962890625
2023_804_AAP1_4358_R11,20230412,0.02834472432732582
2023_803_StSSS::NTT_4875_R2,20230412,0.0230789165943861
2023_802_#46_4369_R2,20230412,0.03853683918714523
2023_801_#46_4393_R2,20230412,0.01329040341079235
2023_800_AKT2_4266_R2,20230412,0.03755950927734375
2023_799_AKT2_4255_R2,20230412,0.04053497314453125
2023_798_VC_4220_R13,20230412,0.028858184814453125
2023_797_mitoGS_4267_R2,20230412,0.05478209629654884
2023_796_mitoGS_4272_R2,20230412,0.037409212440252304
2023_795_AKT2_4265_R2,20230412,0.07372967898845673
2023_794_WT_FEC_4787_R2,20230412,0.0428619384765625
2023_793_pMeGBSS1::GPT/pStSSS::NTT_4887_R2,20230412,0.03083037957549095
2023_792_MeGBSS1::GPT_4858_R2,20230412,0.02760925143957138
2023_791_MeGBSS1::GPT_4863_R2,20230412,0.029054641723632812
2023_790_StSSS::NTT_4868_R2,20230412,0.0303192138671875
2023_789_MeGBSS1::GPT_4861_R2,20230412,0.01820373348891735
2023_788_MeSUS1::SUS1_279_R2,20230412,0.01659850962460041
2023_787_pMeGBSS1::GPT/pStSSS::NTT_4880_R2,20230412,0.026590345427393913
2023_786_VC_4239_R16,20230412,0.03674850985407829
2023_785_AAP1_4354_R15,20230412,0.010981748811900616
2023_784_StSSS::NTT_4874_R2,20230412,0.016147613525390625
2023_157_pStGBSS1::GPT/pStB33::NTT_4839_R1,20230412,0.05210872367024422
2023_158_SUS1+UGP1+FRK1_267_R1,20230412,0.025480270385742188
2023_159_pMeGBSS1::GPT/pStSSS::NTT_4885_R1,20230412,0.03429450839757919
2023_160_pSWEET11::GUS_4851_R1,20230412,0.03128661960363388
2023_161_WT_FEC_4782_R1,20230412,0.05605163425207138
2023_162_pSWEET11::GUS_4848_R1,20230412,0.050060272216796875
2023_163_MeGBSS1::GPT_4863_R1,20230412,0.02733612060546875
2023_201_pMeGBSS1::GPT/pStSSS::NTT_4886_R2,20230412,0.058094002306461334
2023_202_StSSS::NTT_4869_R2,20230412,0.016826627776026726
2023_203_WT_FEC_4782_R2,20230412,0.03189278021454811
2023_204_TMT_4820_R2,20230412,0.015586849302053452
2023_205_MeGBSS1::GPT_4858_R2,20230412,0.04333343356847763
2023_828_WT_FEC_4787_R3,20230412,0.013987729325890541
2023_829_SUS1+UGP1+FRK1_264_R3,20230412,0.028728848323225975
2023_830_VC_4220_R3,20230412,0.024625014513731003
2023_831_AKT2_4265_R3,20230412,0.011150360107421875
2023_832_StSSS::NTT_4875_R3,20230412,0.00949401780962944
2023_833_SUS1+UGP1_223_R3,20230412,
2023_834_AKT2_4265_R15,20230412,0.02178192138671875
2023_835_pSWEET11::GUS_4849_R3,20230412,0.020695868879556656
2023_836_#46_4401_R3,20230412,0.02749939262866974
2023_837_#46_4401_R17,20230412,0.014619442634284496
2023_838_MeGBSS1::GPT_4859_R3,20230412,0.015196227468550205
2023_839_#46_4389_R3,20230412,0.011653900146484375
2023_840_pStGBSS1::GPT/pStB33::NTT_4839_R3,20230412,0.0305938720703125
2023_841_pStGBSS1::GPT/pStB33::NTT_4844_R3,20230412,0.03798675537109375
2023_842_WT_FEC_4788_R13,20230412,0.013103099539875984
2023_843_SUS1+UGP1+FRK1_261_R3,20230412,0.037645719945430756
2023_844_WT_FEC_4792_R3,20230412,0.03484344482421875
2023_845_AAP1_4353_R3,20230412,0.06079215928912163
2023_846_#46_4391_R3,20230412,0.032361600548028946
2023_847_mitoGS_4268_R11,20230412,0.020517731085419655
2023_848_pStGBSS1::GPT/pStB33::NTT_4847_R3,20230412,0.02782440185546875
2023_849_pMeGBSS1::GPT/pStSSS::NTT_4882_R3,20230412,0.02826385200023651
2023_850_WT_FEC_4788_R3,20230412,0.04398765414953232
2023_851_AKT2_4266_R3,20230412,0.020680999383330345
2023_852_StSSS::NTT_4874_R3,20230412,0.0373382568359375
2023_853_mitoGS_4272_R3,20230412,0.04348945617675781
2023_854_pMeGBSS1::GPT/pStSSS::NTT_4880_R3,20230412,0.05401153117418289
2023_855_AAP1_4349_R11,20230412,0.03460846096277237
2023_856_TMT_4818_R3,20230412,0.016084671020507812
2023_857_#46_4393_R3,20230412,0.0088653564453125
2023_858_AAP1_4358_R15,20230412,0.04158782586455345
2023_859_WT_R3,20230412,0.04520455002784729
2023_860_#46_4391_R12,20230412,0.01685066521167755
2023_861_pStGBSS1::GPT/pStB33::NTT_4841_R3,20230412,0.055145263671875
2023_862_AAP1_4359_R16,20230412,0.06854704022407532
2023_863_mitoGS_4267_R3,20230412,0.024882500991225243
2023_864_AAP1_4349_R3,20230412,0.02684631384909153
2023_865_MeSUS1::SUS1_279_R3,20230412,0.026879500597715378
2023_866_mitoGS_4275_R17,20230412,0.04053650051355362
2023_867_mitoGS_4275_R3,20230412,0.029567718505859375
2023_868_WT_FEC_4798_R18,20230412,0.04372939094901085
2023_869_B33::SUS_4619_R3,20230412,0.0174560546875
2023_870_mitoGS_4268_R3,20230412,0.0034873962868005037
2023_871_SUS1+UGP1_218_R3,20230412,0.03975677490234375
2023_217_WT_FEC_4792_R2,20230412,0.011789699085056782
2023_216_SUS1+UGP1+FRK1_266_R2,20230412,0.033596787601709366
2023_215_pSWEET11::GUS_4850_R2,20230412,0.03214073181152344
2023_214_SUS1+UGP1_237_R2,20230412,0.03925780951976776
2023_213_MeSUS1::SUS1_276_R2,20230412,0.024881741032004356
2023_212_pOsAnt::HvAlaAT_4810_R2,20230412,0.01932373084127903
2023_211_TMT_4825_R2,20230412,0.04022675007581711
2023_210_SUS1+UGP1_220_R2,20230412,0.03470992296934128
2023_209_TMT_4822_R2,20230412,0.018676375970244408
2023_208_pSWEET11::GUS_4852_R2,20230412,0.036895751953125
2023_207_TMT_4823_R2,20230412,0.017123794183135033
2023_206_MeSUS1::SUS1_296_R2,20230412,0.026889799162745476
2023_915_MeGBSS1::GPT_4864_R3,20230412,0.013025665655732155
2023_914_AKT2_4255_R3,20230412,0.02549896016716957
2023_913_pSWEET11::GUS_4848_R3,20230412,0.019304275512695312
2023_912_pStGBSS1::GPT/pStB33::NTT_4838_R3,20230412,0.031638335436582565
2023_911_VC_4243_R3,20230412,0.04336850717663765
2023_910_AAP1_4359_R3,20230412,0.01693877764046192
2023_909_#46_4369_R15,20230412,0.025722503662109375
2023_908_#46_4375_R13,20230412,0.027474211528897285
2023_907_B33::SUS_4611_R3,20230412,0.027188478037714958
2023_906_#46_4389_R15,20230412,0.018864819779992104
2023_905_StSSS::NTT_4876_R3,20230412,0.016040803864598274
2023_904_AAP1_4355_R3,20230412,0.011616135016083717
2023_903_pMeGBSS1::GPT/pStSSS::NTT_4885_R3,20230412,0.0456848107278347
2023_902_pSWEET11::GUS_4850_R3,20230412,0.01045608427375555
2023_901_pMeGBSS1::GPT/pStSSS::NTT_4886_R3,20230412,0.04150543361902237
2023_900_pOsAnt::HvAlaAT_4813_R3,20230412,0.02666473388671875
2023_899_SUS1+UGP1+FRK1_251_R3,20230412,0.032691191881895065
2023_898_TMT_4822_R3,20230412,0.011570735834538937
2023_897_VC_4234_R3,20230412,0.012095640413463116
2023_896_pStGBSS1::GPT/pStB33::NTT_4845_R3,20230412,0.026782222092151642
2023_895_WT_FEC_4798_R3,20230412,0.004606627859175205
2023_894_B33::SUS_4628_R3,20230412,0.01512451097369194
2023_893_TMT_4823_R3,20230412,0.013338468968868256
2023_892_SUS1+UGP1+FRK1_259_R3,20230412,0.018253322690725327
2023_891_MeSUS1::SUS1_291_R3,20230412,0.022450251504778862
2023_890_MeSUS1::SUS1_296_R3,20230412,0.026815414428710938
2023_889_SUS1+UGP1+FRK1_266_R3,20230412,0.02317352220416069
2023_888_WT_FEC_4782_R3,20230412,0.02337188646197319
2023_887_pMeGBSS1::GPT/pStSSS::NTT_4879_R3,20230412,0.014120102860033512
2023_886_#46_4375_R3,20230412,0.017648691311478615
2023_885_pSWEET11::GUS_4851_R3,20230412,0.013071822002530098
2023_884_B33::SUS_4610_R3,20230412,0.02181243896484375
2023_883_MeSUS1::SUS1_293_R3,20230412,0.018899917602539062
